rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,9391.7,8952.2,0.4,9392.1,0,C60E21D737E88982ED7E4C9B89711D26,209.0,0,4765200.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,9375.9,8966.6,0.7,9376.7,1,016CB62EAEE40D87222EC34E3591112D,193.9,0,4781676.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,14701.1,14268.8,1.1,14702.3,2,419EDCD9210FD437DB91D1C4973D5A67,209.3,0,3434240.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,426.6,0.0,1.5,428.1,3,DCE3FD44F64393FE8ACAE9B6E271467B,212.5,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,18109.1,17669.0,1.8,18110.9,4,0CE4DC8ADECD0D8DBDE30A0ECC055692,213.3,0,32907968.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,no_application_form,,15496.1,15059.8,2.2,15498.2,5,5830728EFBB19BEBE0F0609BF7422924,203.7,0,56444732.0
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,17857.1,17420.8,2.5,17859.6,6,1FD1DB1FE6C5359CC4AB8FFCB5B355B3,215.4,0,10363300.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,17856.6,17412.4,2.8,17859.4,7,F1CE97B2B607EAEFB42062176BBDB92B,214.3,0,10363388.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,21545.7,21109.4,3.1,21548.8,8,6A2031D6CA68A0A9D2836B360DEC0836,207.4,0,10859700.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,440.6,0.0,3.4,444.0,9,5DF28C8FD38CA0C0D2C0723A95E5F62E,210.3,0,
11,Vaudoise,['Vaudoise'],,,Vaudoise_67005910,Développeur / développeuse (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,12287.1,12079.6,429.0,12716.1,3,DCE3FD44F64393FE8ACAE9B6E271467B,207.2,0,4144196.0
12,Expleo,['Expleo'],,,Expleo_50717,Business Analyst,True,skipped_by_metadata,declared_mode_account,217.7,0.0,444.9,662.6,9,5DF28C8FD38CA0C0D2C0723A95E5F62E,217.4,0,
13,Salesforce,['Salesforce'],,,Salesforce_JR350958,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,217.3,0.0,663.6,880.9,9,5DF28C8FD38CA0C0D2C0723A95E5F62E,216.9,0,
14,Salesforce,['Salesforce'],,,Salesforce_JR350960,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,214.3,0.0,882.2,1096.5,9,5DF28C8FD38CA0C0D2C0723A95E5F62E,213.9,0,
15,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10160647,ICT-System-Spezialist/-in Senior (1327),True,workflow_failed,,25382.6,25173.9,1097.5,26480.1,9,5DF28C8FD38CA0C0D2C0723A95E5F62E,208.0,0,6587756.0
16,Mimic,['Mimic'],,,Mimic_am9icG9zdDpf_w-swC05rWf8pz7dagbB,"Robotics Engineer, Model Deployment",True,form_processed,,17525.7,17310.9,9377.8,26903.5,1,016CB62EAEE40D87222EC34E3591112D,214.3,0,51965072.0
17,Ansam Group,['Ansam Group'],,,Ansam_8232616,Responsable Applicatif,True,authentication_required,,5670.3,5459.4,9393.4,15063.7,0,C60E21D737E88982ED7E4C9B89711D26,210.4,0,8703736.0
18,Wavestone,['Wavestone'],,,Wavestone_62655224,Consultant Agile Transformation Schweiz (all genders),True,form_processed,,13215.1,13001.2,12717.5,25932.5,3,DCE3FD44F64393FE8ACAE9B6E271467B,213.5,0,21396716.0
19,DeepJudge,['DeepJudge'],,,DeepJudge_6013c74a-3165-44d2-a66a-0a5a6a8f5c88,Frontend Engineer,True,form_processed,,3234.8,3017.2,14703.6,17938.4,2,419EDCD9210FD437DB91D1C4973D5A67,217.3,0,14942376.0
20,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_67cc89d18824,KI-Engineer / KI-Plattform-Spezialist/in (a),True,form_processed,,2905.7,2687.8,15064.8,17970.5,0,C60E21D737E88982ED7E4C9B89711D26,217.4,0,4231184.0
21,Microsoft,['Microsoft'],,,Microsoft_1970393556933021,Principal Forward Deployed Engineer - Software Engineer,True,no_application_form,,13430.2,13226.6,15499.4,28929.5,5,5830728EFBB19BEBE0F0609BF7422924,202.9,0,37914628.0
22,SonarSource,['SonarSource'],,,SonarSource_13148e9e-7cb4-4c19-ab5d-e1f5dc352ae0,AI Researcher - Post-Training,True,form_processed,,5764.6,5548.6,17861.6,23626.2,7,F1CE97B2B607EAEFB42062176BBDB92B,214.9,0,7754644.0
23,Julius Bär,['Julius Bär'],,,JuliusBaer_r-18971,Senior System Architect ML & AI 100% (f/m/d),True,skipped_by_metadata,declared_mode_account,216.4,0.0,17862.8,18079.2,6,1FD1DB1FE6C5359CC4AB8FFCB5B355B3,215.7,0,
