company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,36212.0,36212.1,36212.0,36212.0,36212.0,36212.0,"{""form_processed"": 1}"
Advertima Vision,1,1,3357.8,3357.8,3357.8,3357.8,3357.8,3357.8,"{""form_processed"": 1}"
aity AG,2,2,55660.5,58716.7,27830.2,27830.2,48291.8,48291.8,"{""form_processed"": 1, ""workflow_failed"": 1}"
Alohi,1,1,1926.9,1927.0,1926.9,1926.9,1926.9,1926.9,"{""form_processed"": 1}"
Ansam Group,2,2,7105.8,115693.9,3552.9,3552.9,5275.3,5275.3,"{""authentication_required"": 2}"
ANYbotics,1,1,54366.3,54366.3,54366.3,54366.3,54366.3,54366.3,"{""form_processed"": 1}"
Arina,1,1,7770.2,7770.2,7770.2,7770.2,7770.2,7770.2,"{""no_application_form"": 1}"
AutoForm,2,2,10627.1,5360.4,5313.5,5313.5,5360.4,5360.4,"{""form_processed"": 2}"
Baker Hughes,1,1,223.5,223.6,223.5,223.5,223.5,223.5,"{""skipped_by_metadata"": 1}"
BCG,4,4,173559.7,43774.7,43389.9,43367.0,43482.5,43482.5,"{""workflow_failed"": 4}"
BKW,1,1,17900.6,17900.6,17900.6,17900.6,17900.6,17900.6,"{""form_processed"": 1}"
Brack,1,1,8056.8,8056.8,8056.8,8056.8,8056.8,8056.8,"{""form_processed"": 1}"
BS-Team,3,3,21074.6,37588.8,7024.9,3590.3,14036.3,14036.3,"{""form_processed"": 3}"
Bundesverwaltung,4,4,51020.9,128564.1,12755.2,10441.5,23559.8,23559.8,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,11306.7,16698.1,5653.4,5653.4,5775.9,5775.9,"{""form_processed"": 2}"
CSS,2,2,19146.0,29592.1,9573.0,9573.0,11946.8,11946.8,"{""form_processed"": 2}"
DeepJudge,1,1,8538.4,8538.4,8538.4,8538.4,8538.4,8538.4,"{""form_processed"": 1}"
Destinus,1,1,44557.8,44557.8,44557.8,44557.8,44557.8,44557.8,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,7275.1,7275.1,7275.1,7275.1,7275.1,7275.1,"{""form_processed"": 1}"
EPAM,1,1,12612.3,12612.3,12612.3,12612.3,12612.3,12612.3,"{""form_processed"": 1}"
