company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,10472.3,10472.3,10472.3,10472.3,10472.3,10472.3,"{""form_processed"": 1}"
Advertima Vision,1,1,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,"{""form_processed"": 1}"
aity AG,2,2,14637.5,9912.3,7318.8,7318.8,9912.3,9912.3,"{""form_processed"": 2}"
Alohi,1,1,3337.1,3337.1,3337.1,3337.1,3337.1,3337.1,"{""form_processed"": 1}"
Ansam Group,2,2,10959.9,76164.4,5479.9,5479.9,7520.7,7520.7,"{""authentication_required"": 2}"
ANYbotics,1,1,48273.7,48273.7,48273.7,48273.7,48273.7,48273.7,"{""workflow_failed"": 1}"
Arina,1,1,9057.9,9057.9,9057.9,9057.9,9057.9,9057.9,"{""no_application_form"": 1}"
AutoForm,2,2,15957.6,10630.9,7978.8,7978.8,10630.9,10630.9,"{""form_processed"": 2}"
Baker Hughes,1,1,216.9,216.9,216.9,216.9,216.9,216.9,"{""skipped_by_metadata"": 1}"
BCG,4,4,64341.2,17598.2,16085.3,16198.9,17598.1,17598.1,"{""no_application_form"": 4}"
BKW,1,1,22270.3,22270.4,22270.3,22270.3,22270.3,22270.3,"{""form_processed"": 1}"
Brack,1,1,10812.0,10812.0,10812.0,10812.0,10812.0,10812.0,"{""form_processed"": 1}"
BS-Team,3,3,32349.3,42818.9,10783.1,5848.2,21042.7,21042.7,"{""form_processed"": 3}"
Bundesverwaltung,4,4,55551.7,88527.4,13887.9,11873.9,26166.5,26166.5,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,11913.0,19821.9,5956.5,5956.5,6456.2,6456.2,"{""form_processed"": 2}"
CSS,2,2,29025.4,34922.7,14512.7,14512.7,18225.0,18225.0,"{""form_processed"": 2}"
DeepJudge,1,1,10255.3,10255.3,10255.3,10255.3,10255.3,10255.3,"{""form_processed"": 1}"
Destinus,1,1,6305.9,6305.9,6305.9,6305.9,6305.9,6305.9,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,7716.9,7716.8,7716.9,7716.9,7716.9,7716.9,"{""form_processed"": 1}"
EPAM,1,1,16680.4,16680.4,16680.4,16680.4,16680.4,16680.4,"{""form_processed"": 1}"
Eraneos,5,5,1071.6,18034.8,214.3,217.7,218.3,218.3,"{""skipped_by_metadata"": 5}"
Expleo,2,2,609.1,610.6,304.6,304.6,405.6,405.6,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,5365.8,5365.8,5365.8,5365.8,5365.8,5365.8,"{""form_processed"": 1}"
