company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,9984.5,9984.5,9984.5,9984.5,9984.5,9984.5,"{""form_processed"": 1}"
Advertima Vision,1,1,2810.4,2810.5,2810.4,2810.4,2810.4,2810.4,"{""form_processed"": 1}"
aity AG,2,2,10634.9,17966.0,5317.4,5317.4,7635.0,7635.0,"{""form_processed"": 2}"
Alohi,1,1,1975.8,1975.7,1975.8,1975.8,1975.8,1975.8,"{""form_processed"": 1}"
Ansam Group,2,2,5360.2,73290.6,2680.1,2680.1,3160.6,3160.6,"{""authentication_required"": 2}"
ANYbotics,1,1,10095.3,10095.3,10095.3,10095.3,10095.3,10095.3,"{""form_processed"": 1}"
Arina,1,1,6757.1,6757.1,6757.1,6757.1,6757.1,6757.1,"{""no_application_form"": 1}"
AutoForm,2,2,11205.0,5665.7,5602.5,5602.5,5665.6,5665.6,"{""form_processed"": 2}"
Baker Hughes,1,1,214.0,214.0,214.0,214.0,214.0,214.0,"{""skipped_by_metadata"": 1}"
BCG,4,4,160049.9,53164.0,40012.5,40267.6,53164.0,53164.0,"{""workflow_failed"": 4}"
BKW,1,1,17545.1,17545.2,17545.1,17545.1,17545.1,17545.1,"{""form_processed"": 1}"
Brack,1,1,8674.1,8674.1,8674.1,8674.1,8674.1,8674.1,"{""form_processed"": 1}"
BS-Team,3,3,19272.1,32602.0,6424.0,3552.4,12268.1,12268.1,"{""form_processed"": 3}"
Bundesverwaltung,4,4,32548.3,86307.9,8137.1,7308.6,12535.5,12535.5,"{""authentication_required"": 4}"
Crypto Finance AG,2,2,11735.4,17060.2,5867.7,5867.7,5879.3,5879.3,"{""form_processed"": 2}"
CSS,2,2,18516.7,24659.5,9258.3,9258.3,9516.8,9516.8,"{""form_processed"": 2}"
DeepJudge,1,1,2365.2,2365.2,2365.2,2365.2,2365.2,2365.2,"{""form_processed"": 1}"
Destinus,1,1,13872.8,13872.8,13872.8,13872.8,13872.8,13872.8,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,7941.3,7941.3,7941.3,7941.3,7941.3,7941.3,"{""form_processed"": 1}"
EPAM,1,1,6039.7,6039.7,6039.7,6039.7,6039.7,6039.7,"{""no_application_form"": 1}"
Eraneos,5,5,1057.8,16221.2,211.6,213.6,218.9,218.9,"{""skipped_by_metadata"": 5}"
Expleo,2,2,606.6,623.4,303.3,303.3,388.6,388.6,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,6293.2,6293.1,6293.2,6293.2,6293.2,6293.2,"{""form_processed"": 1}"
finnova,2,2,16429.8,31691.3,8214.9,8214.9,8756.4,8756.4,"{""no_application_form"": 2}"
Harmattan AI,1,1,48312.4,48312.5,48312.4,48312.4,48312.4,48312.4,"{""workflow_failed"": 1}"
Hoshii AG,1,1,9566.7,9566.7,9566.7,9566.7,9566.7,9566.7,"{""no_application_form"": 1}"
Julius Bär,2,2,436.5,43354.2,218.2,218.2,218.9,218.9,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,48315.0,48315.0,48315.0,48315.0,48315.0,48315.0,"{""workflow_failed"": 1}"
Kanton Luzern,3,3,15289.6,12036.8,5096.5,6416.3,6603.9,6603.9,"{""form_processed"": 3}"
Meier Tobler,1,1,14509.5,14509.5,14509.5,14509.5,14509.5,14509.5,"{""no_application_form"": 1}"
Mettler Toledo,1,1,14437.7,14437.7,14437.7,14437.7,14437.7,14437.7,"{""no_application_form"": 1}"
Microservice Solutions,1,1,15110.8,15110.8,15110.8,15110.8,15110.8,15110.8,"{""no_application_form"": 1}"
Microsoft,1,1,14201.5,14201.5,14201.5,14201.5,14201.5,14201.5,"{""no_application_form"": 1}"
Mimic,2,2,13487.3,55095.6,6743.6,6743.6,7242.1,7242.1,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,219.1,219.1,219.1,219.1,219.1,219.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,104922.5,64655.3,52461.2,52461.2,64655.3,64655.3,"{""workflow_failed"": 2}"
NVIDIA,1,1,13205.2,13205.2,13205.2,13205.2,13205.2,13205.2,"{""no_application_form"": 1}"
NZZ,1,1,8392.8,8392.8,8392.8,8392.8,8392.8,8392.8,"{""form_processed"": 1}"
ONLU AG,1,1,2796.6,2796.6,2796.6,2796.6,2796.6,2796.6,"{""form_processed"": 1}"
Pax,1,1,7221.6,7221.6,7221.6,7221.6,7221.6,7221.6,"{""form_processed"": 1}"
Richemont,1,1,2532.2,2532.2,2532.2,2532.2,2532.2,2532.2,"{""no_application_form"": 1}"
Rivia,1,1,4339.2,4339.2,4339.2,4339.2,4339.2,4339.2,"{""no_application_form"": 1}"
Roche,1,1,403.1,403.1,403.1,403.1,403.1,403.1,"{""skipped_by_metadata"": 1}"
RUAG,5,5,48150.9,39847.9,9630.2,11846.5,13175.5,13175.5,"{""form_processed"": 5}"
Salesforce,7,7,1498.8,24684.2,214.1,215.3,218.2,218.2,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,7283.5,13073.4,3641.8,3641.8,4369.4,4369.4,"{""form_processed"": 2}"
Thomson Reuters,1,1,214.0,214.0,214.0,214.0,214.0,214.0,"{""skipped_by_metadata"": 1}"
ti&m,8,8,186069.7,93432.8,23258.7,9828.0,48312.5,48312.5,"{""no_application_form"": 5, ""workflow_failed"": 3}"
Universitätsspital Zürich,1,1,3762.1,3762.1,3762.1,3762.1,3762.1,3762.1,"{""generic_form"": 1}"
Vaudoise,2,2,11726.7,16170.2,5863.4,5863.4,7204.3,7204.3,"{""form_processed"": 2}"
vlot,1,1,12438.7,12438.7,12438.7,12438.7,12438.7,12438.7,"{""no_application_form"": 1}"
Wavestone,2,2,17046.1,15533.3,8523.0,8523.0,9500.8,9500.8,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,15195.3,56605.2,3798.8,3671.3,4526.8,4526.8,"{""form_processed"": 4}"
