rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,6979.6,6549.2,0.2,6979.9,0,C3765A8D2AE7EEA9CB3E052DDCFC2387,211.7,0,5385928.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,6841.7,6407.9,0.5,6842.2,1,2824A2187D4363F2297E3668D7307962,215.8,0,5390652.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,9783.1,9356.7,0.8,9783.9,2,44058BF7D79B3B0F1248C86F4132A32D,219.0,0,7060408.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,420.5,0.0,1.0,421.6,3,02B7BA1A72A74078DBFDAF5E798D89FA,204.9,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,10551.5,10138.8,1.3,10552.8,4,6911F422F02F45873A332011C469B7D6,198.8,0,36543028.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,no_application_form,,13483.9,13051.1,1.5,13485.4,5,4255B061FA3481A66A3E0D3659A936E8,230.4,1,
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,12592.7,12192.3,1.7,12594.4,6,FF02B62067D2C6BB9602E5452DB648EE,193.5,0,11694344.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,12607.6,12172.2,2.0,12609.6,7,1897255D8ED8D07AB32D93000DBCCC86,217.9,0,11645532.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,16295.8,15862.9,2.2,16298.0,8,9978FB957D0626A0C7E307B0C7AA3017,217.7,0,10586624.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,418.9,0.0,2.5,421.4,9,D2AA954237C6FF8C7413DB0D2E83C748,205.6,0,
11,Vaudoise,['Vaudoise'],,,Vaudoise_67005910,Développeur / développeuse (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,7226.8,7021.6,422.7,7649.5,9,D2AA954237C6FF8C7413DB0D2E83C748,204.4,0,4281776.0
12,Expleo,['Expleo'],,,Expleo_50717,Business Analyst,True,skipped_by_metadata,declared_mode_account,216.2,0.0,423.4,639.6,3,02B7BA1A72A74078DBFDAF5E798D89FA,215.7,0,
13,Salesforce,['Salesforce'],,,Salesforce_JR350958,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,217.5,0.0,640.4,857.9,3,02B7BA1A72A74078DBFDAF5E798D89FA,217.2,0,
14,Salesforce,['Salesforce'],,,Salesforce_JR350960,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,216.3,0.0,859.0,1075.3,3,02B7BA1A72A74078DBFDAF5E798D89FA,216.0,0,
15,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10160647,ICT-System-Spezialist/-in Senior (1327),True,authentication_required,,14426.1,14214.6,1076.2,15502.2,3,02B7BA1A72A74078DBFDAF5E798D89FA,211.1,0,16367284.0
16,Mimic,['Mimic'],,,Mimic_am9icG9zdDpf_w-swC05rWf8pz7dagbB,"Robotics Engineer, Model Deployment",True,form_processed,,6450.4,6239.9,6843.8,13294.3,1,2824A2187D4363F2297E3668D7307962,209.7,0,50372244.0
17,Ansam Group,['Ansam Group'],,,Ansam_8232616,Responsable Applicatif,True,authentication_required,,2567.6,2360.6,6981.2,9548.8,0,C3765A8D2AE7EEA9CB3E052DDCFC2387,206.6,0,12368980.0
18,Wavestone,['Wavestone'],,,Wavestone_62655224,Consultant Agile Transformation Schweiz (all genders),True,form_processed,,7943.7,7725.0,7651.3,15595.0,9,D2AA954237C6FF8C7413DB0D2E83C748,218.1,0,9961236.0
19,DeepJudge,['DeepJudge'],,,DeepJudge_6013c74a-3165-44d2-a66a-0a5a6a8f5c88,Frontend Engineer,True,form_processed,,2220.0,2022.2,9549.8,11769.8,0,C3765A8D2AE7EEA9CB3E052DDCFC2387,197.3,0,14747960.0
20,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_67cc89d18824,KI-Engineer / KI-Plattform-Spezialist/in (a),True,form_processed,,2326.6,2108.3,9786.1,12112.7,2,44058BF7D79B3B0F1248C86F4132A32D,217.8,0,5229876.0
21,Microsoft,['Microsoft'],,,Microsoft_1970393556933021,Principal Forward Deployed Engineer - Software Engineer,True,no_application_form,,11896.9,11693.0,10554.0,22450.9,4,6911F422F02F45873A332011C469B7D6,203.5,0,35111800.0
22,SonarSource,['SonarSource'],,,SonarSource_13148e9e-7cb4-4c19-ab5d-e1f5dc352ae0,AI Researcher - Post-Training,True,form_processed,,4293.6,4080.6,11770.9,16064.4,0,C3765A8D2AE7EEA9CB3E052DDCFC2387,212.5,0,8985964.0
23,Julius Bär,['Julius Bär'],,,JuliusBaer_r-18971,Senior System Architect ML & AI 100% (f/m/d),True,skipped_by_metadata,declared_mode_account,217.7,0.0,12113.9,12331.6,2,44058BF7D79B3B0F1248C86F4132A32D,217.2,0,
24,Vaudoise,['Vaudoise'],,,Vaudoise_65778086,Senior Fullstack Engineer & Technical Leader (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,3810.0,3589.1,12332.6,16142.6,2,44058BF7D79B3B0F1248C86F4132A32D,220.5,0,5015096.0
25,EPAM,['EPAM'],,,epam_bltlhinbqhlvbryudmk,OMS Lead Engineer,True,form_processed,,10384.1,10179.7,12597.2,22981.3,6,FF02B62067D2C6BB9602E5452DB648EE,203.8,0,28074000.0
26,Hoshii AG,['Hoshii AG'],,,HoshiiAG_16520465,Forward-Deployed Software Engineer,True,no_application_form,,9231.1,9014.0,12611.6,21842.7,7,1897255D8ED8D07AB32D93000DBCCC86,216.5,0,88541092.0
27,BS-Team,['BS-Team'],,,BSTeam_37987,Expert SharePoint M365,True,form_processed,,11510.3,11302.7,13295.3,24805.6,1,2824A2187D4363F2297E3668D7307962,207.2,0,18963776.0
28,Salesforce,['Salesforce'],,,Salesforce_JR350790,Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,210.1,0.0,13486.5,13696.6,5,4255B061FA3481A66A3E0D3659A936E8,209.5,0,
29,Thomson Reuters,['Thomson Reuters'],,,ThomsonReuters_JREQ200738,Senior Product Security Engineer,True,skipped_by_metadata,declared_mode_account,200.4,0.0,13697.6,13898.0,5,4255B061FA3481A66A3E0D3659A936E8,199.9,0,
30,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10128744,ICT-System-Spezialist/-in Senior (1211),True,authentication_required,,8394.2,8186.2,13899.4,22293.6,5,4255B061FA3481A66A3E0D3659A936E8,207.1,0,16211216.0
31,Wavestone,['Wavestone'],,,Wavestone_64928931,Scrum Master Agile Transformation Schweiz (all genders),True,form_processed,,9128.4,8921.0,15503.6,24632.1,3,02B7BA1A72A74078DBFDAF5E798D89FA,206.8,0,21516692.0
32,Rivia,['Rivia'],,,Rivia_am9icG9zdDovIlEPtanzFeYrUQtUf4ic,Senior Infrastructure Engineer,True,form_processed,,5580.0,5373.2,15596.1,21176.1,9,D2AA954237C6FF8C7413DB0D2E83C748,205.9,0,50307572.0
33,CSS,['CSS'],,,CSS_679e9fe7,Senior Java & Integration Engineer (w/m) 80-100%,True,form_processed,,7975.8,7767.8,16066.7,24042.5,0,C3765A8D2AE7EEA9CB3E052DDCFC2387,207.5,0,6807016.0
34,Baker Hughes,['Baker Hughes'],,,BakerHughes_R164293,Software Engineer - Embedded Software (d/f/m),True,skipped_by_metadata,declared_mode_account,216.5,0.0,16144.4,16360.9,2,44058BF7D79B3B0F1248C86F4132A32D,215.9,0,
