rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,31536.2,31260.7,0.3,31536.5,0,9106A88C54493098D8A8D9C185FE1480,55.1,0,4950872.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,31536.0,31250.9,0.6,31536.6,1,61EC404F7E58B0817BA2A3FBC1B60CE0,55.9,0,4986316.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,28020.7,27738.4,1.0,28021.7,2,58615722B9F8D827ACEDF1B89183F872,64.1,0,7249256.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,3617.7,3335.0,1.3,3619.0,3,2EE3779C2B35761EC5BBCD53DB797EFA,58.7,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,41905.6,41611.8,1.6,41907.1,4,37245382CB3C841A371E711FCEB1AF63,64.1,0,30581836.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,workflow_failed,,28670.7,28378.7,1.8,28672.5,5,3581DC19A64792E53CB708BC7E5F4CEB,65.3,0,17672732.0
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,28984.1,28691.1,2.1,28986.2,6,FE14DBBEC49A56B02223CF4AAFA72A98,75.1,0,5484316.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,28983.7,28691.0,2.3,28986.0,7,872031C2C25779DADA7C90DDC46F7935,71.5,0,5484344.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,28919.4,28625.4,2.7,28922.1,8,E3D635B4FEF03BD11C593F25657E54CF,70.4,0,5483312.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,3631.8,3342.1,2.9,3634.7,9,97149857B86DB788F61FB8A2D71961F8,58.4,0,
11,Vaudoise,['Vaudoise'],,,Vaudoise_67005910,Développeur / développeuse (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,25568.0,25503.0,3620.0,29188.0,3,2EE3779C2B35761EC5BBCD53DB797EFA,64.6,0,4425736.0
12,Expleo,['Expleo'],,,Expleo_50717,Business Analyst,True,skipped_by_metadata,declared_mode_account,63.2,2.9,3635.7,3698.9,9,97149857B86DB788F61FB8A2D71961F8,60.0,0,
13,Salesforce,['Salesforce'],,,Salesforce_JR350958,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,58.8,3.5,3700.2,3759.1,9,97149857B86DB788F61FB8A2D71961F8,54.8,0,
14,Salesforce,['Salesforce'],,,Salesforce_JR350960,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,61.6,3.0,3760.0,3821.6,9,97149857B86DB788F61FB8A2D71961F8,58.1,0,
15,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10160647,ICT-System-Spezialist/-in Senior (1327),True,workflow_failed,,41250.6,41185.1,3822.9,45073.5,9,97149857B86DB788F61FB8A2D71961F8,64.8,0,1003668.0
16,Mimic,['Mimic'],,,Mimic_am9icG9zdDpf_w-swC05rWf8pz7dagbB,"Robotics Engineer, Model Deployment",True,workflow_failed,,25100.4,25035.4,28023.5,53124.0,2,58615722B9F8D827ACEDF1B89183F872,64.3,0,5031896.0
17,Ansam Group,['Ansam Group'],,,Ansam_8232616,Responsable Applicatif,True,skipped_by_skill,declared_mode_account,77.1,2.7,28673.7,28750.7,5,3581DC19A64792E53CB708BC7E5F4CEB,74.0,0,
18,Wavestone,['Wavestone'],,,Wavestone_62655224,Consultant Agile Transformation Schweiz (all genders),True,form_processed,,60893.5,60827.5,28751.8,89645.4,5,3581DC19A64792E53CB708BC7E5F4CEB,65.6,0,9024712.0
19,DeepJudge,['DeepJudge'],,,DeepJudge_6013c74a-3165-44d2-a66a-0a5a6a8f5c88,Frontend Engineer,True,no_application_form,,37695.7,37637.4,28923.5,66619.3,8,E3D635B4FEF03BD11C593F25657E54CF,57.7,0,10927076.0
20,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_67cc89d18824,KI-Engineer / KI-Plattform-Spezialist/in (a),True,form_processed,,5876.0,5822.1,28987.8,34863.8,7,872031C2C25779DADA7C90DDC46F7935,52.7,0,4257612.0
21,Microsoft,['Microsoft'],,,Microsoft_1970393556933021,Principal Forward Deployed Engineer - Software Engineer,True,workflow_failed,,25081.8,25014.9,28990.3,54072.1,6,FE14DBBEC49A56B02223CF4AAFA72A98,66.2,0,1462256.0
22,SonarSource,['SonarSource'],,,SonarSource_13148e9e-7cb4-4c19-ab5d-e1f5dc352ae0,AI Researcher - Post-Training,True,form_processed,,25534.9,25478.2,29189.5,54724.5,3,2EE3779C2B35761EC5BBCD53DB797EFA,56.4,0,8728264.0
23,Julius Bär,['Julius Bär'],,,JuliusBaer_r-18971,Senior System Architect ML & AI 100% (f/m/d),True,skipped_by_metadata,declared_mode_account,60.1,5.5,31538.0,31598.1,0,9106A88C54493098D8A8D9C185FE1480,53.4,0,
24,Vaudoise,['Vaudoise'],,,Vaudoise_65778086,Senior Fullstack Engineer & Technical Leader (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,9920.9,9858.1,31540.6,41461.5,1,61EC404F7E58B0817BA2A3FBC1B60CE0,62.2,0,5072180.0
25,EPAM,['EPAM'],,,epam_bltlhinbqhlvbryudmk,OMS Lead Engineer,True,no_application_form,,54033.4,53967.3,31599.4,85632.8,0,9106A88C54493098D8A8D9C185FE1480,65.8,0,13724320.0
26,Hoshii AG,['Hoshii AG'],,,HoshiiAG_16520465,Forward-Deployed Software Engineer,True,no_application_form,,24355.7,24288.4,34865.3,59221.1,7,872031C2C25779DADA7C90DDC46F7935,66.9,0,51704700.0
27,BS-Team,['BS-Team'],,,BSTeam_37987,Expert SharePoint M365,True,workflow_failed,,25171.8,25113.4,41463.1,66634.9,1,61EC404F7E58B0817BA2A3FBC1B60CE0,57.7,0,1750016.0
28,Salesforce,['Salesforce'],,,Salesforce_JR350790,Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,78.0,3.3,41908.6,41986.5,4,37245382CB3C841A371E711FCEB1AF63,74.2,0,
29,Thomson Reuters,['Thomson Reuters'],,,ThomsonReuters_JREQ200738,Senior Product Security Engineer,True,skipped_by_metadata,declared_mode_account,75.2,3.2,41987.7,42062.9,4,37245382CB3C841A371E711FCEB1AF63,71.7,0,
30,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10128744,ICT-System-Spezialist/-in Senior (1211),True,workflow_failed,,24555.3,24491.4,42064.2,66619.5,4,37245382CB3C841A371E711FCEB1AF63,63.1,0,2037540.0
31,Wavestone,['Wavestone'],,,Wavestone_64928931,Scrum Master Agile Transformation Schweiz (all genders),True,form_processed,,60250.3,60186.0,45074.7,105324.9,9,97149857B86DB788F61FB8A2D71961F8,63.9,0,9210848.0
32,Rivia,['Rivia'],,,Rivia_am9icG9zdDovIlEPtanzFeYrUQtUf4ic,Senior Infrastructure Engineer,True,workflow_failed,,25091.6,25024.1,53125.4,78217.0,2,58615722B9F8D827ACEDF1B89183F872,66.7,0,5073768.0
33,CSS,['CSS'],,,CSS_679e9fe7,Senior Java & Integration Engineer (w/m) 80-100%,True,form_processed,,22033.9,21963.6,54073.3,76107.2,6,FE14DBBEC49A56B02223CF4AAFA72A98,69.8,0,8328068.0
34,Baker Hughes,['Baker Hughes'],,,BakerHughes_R164293,Software Engineer - Embedded Software (d/f/m),True,skipped_by_metadata,declared_mode_account,60.5,2.1,54726.0,54786.5,3,2EE3779C2B35761EC5BBCD53DB797EFA,58.0,0,
35,AutoForm,['AutoForm'],,,AutoForm_5158,(Senior) Software Engineer (m/f) 80–100%,True,form_processed,,25318.0,25257.2,54787.5,80105.4,3,2EE3779C2B35761EC5BBCD53DB797EFA,60.4,0,3991060.0
36,AutoForm,['AutoForm'],,,AutoForm_5157,(Senior) Software Engineer (m/f) 80-100%,True,form_processed,,25336.4,25268.1,59222.3,84558.6,7,872031C2C25779DADA7C90DDC46F7935,67.8,0,3988092.0
37,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10123612,ICT DevOps Engineer Data & Analytics Senior,True,workflow_failed,,28138.4,28071.4,66620.8,94759.2,8,E3D635B4FEF03BD11C593F25657E54CF,65.8,0,3969472.0
38,Digital Wave Finance AG,['Digital Wave Finance AG'],,,DigitalWaveFinanceAG_B1B5C73CAF,C# Developer Platform,True,no_application_form,,28960.2,28911.7,66622.7,95582.9,4,37245382CB3C841A371E711FCEB1AF63,48.0,0,23052348.0
39,Zürcher Kantonalbank,['Zürcher Kantonalbank'],,,Zürcher_Kantonalbank_gen_1ba9e9f4c1f8,Input Engineer Dokumentenmanagement (m/w/d),True,form_processed,,22274.3,22221.4,66636.1,88910.4,1,61EC404F7E58B0817BA2A3FBC1B60CE0,52.3,0,3938028.0
40,SonarSource,['SonarSource'],,,SonarSource_063c3fa2-788a-4e2b-b35e-80ff7b122739,Sales Solutions Engineer - EMEA,True,form_processed,,12663.0,12604.4,76108.8,88771.7,6,FE14DBBEC49A56B02223CF4AAFA72A98,58.1,0,5474116.0
41,Crypto Finance AG,['Crypto Finance AG'],,,CryptoFinance_49C70CEE5E,Frontend Developer (Angular),True,no_application_form,,17489.2,17440.4,78218.2,95707.4,2,58615722B9F8D827ACEDF1B89183F872,48.3,0,23454316.0
42,Brack,['Brack'],,,Brack_gen_e9539f58830f,Senior Software Engineer,True,form_processed,,12012.8,11951.1,80106.7,92119.5,3,2EE3779C2B35761EC5BBCD53DB797EFA,61.1,0,4404340.0
43,ti&m,['ti&m'],,,TiM_dad56f23-70a7-49c9-8b73-5b69ff18d9c5,Praktikum Java/Kotlin,True,workflow_failed,,41355.3,41287.8,84560.0,125915.3,7,872031C2C25779DADA7C90DDC46F7935,66.8,0,2425884.0
44,MSC Cruises,['MSC Cruises'],,,MSC_Cruises_17244,Test Analyst,True,no_application_form,,26814.5,26748.6,85634.1,112448.7,0,9106A88C54493098D8A8D9C185FE1480,65.6,0,4582352.0
45,Salesforce,['Salesforce'],,,Salesforce_JR349194,Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,60.9,2.8,88773.1,88834.0,6,FE14DBBEC49A56B02223CF4AAFA72A98,57.6,0,
46,Salesforce,['Salesforce'],,,Salesforce_JR349201,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,60.5,4.5,88835.1,88895.5,6,FE14DBBEC49A56B02223CF4AAFA72A98,55.5,0,
47,Salesforce,['Salesforce'],,,Salesforce_JR349191,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,75.6,3.6,88896.5,88972.1,6,FE14DBBEC49A56B02223CF4AAFA72A98,71.6,0,
48,Salesforce,['Salesforce'],,,Salesforce_JR349988-1,Senior Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,76.6,2.8,88911.6,88988.2,1,61EC404F7E58B0817BA2A3FBC1B60CE0,73.4,0,
49,Eraneos,['Eraneos'],,,Eraneos_JR100288,Senior Consultant Generative AI & Agentic AI 60-100%,True,skipped_by_metadata,declared_mode_account,76.2,3.4,88973.1,89049.4,6,FE14DBBEC49A56B02223CF4AAFA72A98,72.3,0,
50,Eraneos,['Eraneos'],,,Eraneos_JR100287,Senior Consultant Generative AI & Agentic AI 60-100%,True,skipped_by_metadata,declared_mode_account,76.0,2.9,88989.4,89065.3,1,61EC404F7E58B0817BA2A3FBC1B60CE0,72.6,0,
51,BCG,['BCG'],,,BCG_794,"AI Tech Consultant (all genders) - BCG Platinion Zurich, Switzerland",True,workflow_failed,,25180.2,25113.5,89050.5,114230.7,6,FE14DBBEC49A56B02223CF4AAFA72A98,66.1,0,2018616.0
52,BCG,['BCG'],,,BCG_795,"Senior AI Tech Consultant (all genders) - BCG Platinion Zurich, Switzerland",True,workflow_failed,,25179.4,25110.3,89066.5,114245.9,1,61EC404F7E58B0817BA2A3FBC1B60CE0,68.4,0,2030712.0
53,BCG,['BCG'],,,BCG_799,"Senior AI Tech Architect (all genders) - BCG Platinion Zurich, Switzerland",True,workflow_failed,,25176.7,25110.0,89646.8,114823.5,5,3581DC19A64792E53CB708BC7E5F4CEB,66.1,0,1854600.0
54,BCG,['BCG'],,,BCG_802,"AI Tech Architect (all genders) - BCG Platinion Zurich, Switzerland",True,workflow_failed,,25165.5,25110.6,92121.1,117286.6,3,2EE3779C2B35761EC5BBCD53DB797EFA,54.2,0,1848968.0
55,NZZ,['NZZ'],,,NZZ_c3a0f054-8a9c-4fc9-bc4c-ed1cecbedd07,Data Generalist / Senior Data Scientist-Engineer (w/m) 80 - 100%,True,form_processed,,16124.1,16028.3,94760.4,110884.4,8,E3D635B4FEF03BD11C593F25657E54CF,95.3,0,5525704.0
56,Pax,['Pax'],,,Pax_10094251,Senior Data Engineer (w/m/d),True,form_processed,,18956.8,18898.9,95584.1,114540.9,4,37245382CB3C841A371E711FCEB1AF63,57.5,0,5444856.0
57,MSC Cruises,['MSC Cruises'],,,MSC_Cruises_17171,AI Tech Lead,True,no_application_form,,26194.7,26124.2,95708.6,121903.3,2,58615722B9F8D827ACEDF1B89183F872,70.1,0,6990344.0
58,Zürcher Kantonalbank,['Zürcher Kantonalbank'],,,Zürcher_Kantonalbank_gen_238727d9ac12,Fullstack DevOps Engineer (m/w/d),True,form_processed,,8264.3,8198.3,105326.3,113590.6,9,97149857B86DB788F61FB8A2D71961F8,65.5,0,3931132.0
59,Crypto Finance AG,['Crypto Finance AG'],,,CryptoFinance_CC933BBD7A,Linux System Engineer,True,form_processed,,25375.4,25315.4,110886.7,136262.1,8,E3D635B4FEF03BD11C593F25657E54CF,59.1,0,20593316.0
60,Eraneos,['Eraneos'],,,Eraneos_JR100116,(Senior) Consultant Solution Architect Financial Services 80-100%,True,skipped_by_metadata,declared_mode_account,60.9,2.8,112450.0,112510.9,0,9106A88C54493098D8A8D9C185FE1480,57.7,0,
61,RUAG,['RUAG'],,,RUAG_gen_a982422a50b7,AI Engineer C5I,True,form_processed,,24262.0,24196.1,112511.9,136773.9,0,9106A88C54493098D8A8D9C185FE1480,65.5,0,5053604.0
62,RUAG,['RUAG'],,,RUAG_gen_92274acc2551,Software Engineer C5I,True,form_processed,,23931.3,23880.2,113592.0,137523.4,9,97149857B86DB788F61FB8A2D71961F8,50.6,0,5057928.0
63,ti&m,['ti&m'],,,TiM_9feefbec-a75c-4822-82a8-f9141ce4d24d,Senior Fullstack Engineer (Java & Angular),True,workflow_failed,,41105.4,41040.7,114232.2,155337.6,6,FE14DBBEC49A56B02223CF4AAFA72A98,64.2,0,2425884.0
64,Arina,['Arina'],,,Arina_16298292,Forensic Solution Engineer m/w/d,True,no_application_form,,16135.9,16082.0,114247.0,130382.9,1,61EC404F7E58B0817BA2A3FBC1B60CE0,53.6,0,28572324.0
65,Richemont,['Richemont'],,,Richemont_jr129923,Ingénieur R&I Firmware & Architecture Ultra Low Power (H/F),True,no_application_form,,22137.8,22079.6,114542.2,136680.0,4,37245382CB3C841A371E711FCEB1AF63,57.9,0,22225744.0
66,BS-Team,['BS-Team'],,,BSTeam_36773,Chef de Projet IT,True,workflow_failed,,25194.3,25127.7,114824.6,140018.8,5,3581DC19A64792E53CB708BC7E5F4CEB,65.9,0,6365200.0
67,Monolithic Power Systems,['Monolithic Power Systems'],,,MonolithicPower_R-1456,IT Infrastrucure Engineer,True,skipped_by_metadata,declared_mode_account,62.0,3.1,117287.6,117349.7,3,2EE3779C2B35761EC5BBCD53DB797EFA,58.5,0,
68,Eraneos,['Eraneos'],,,Eraneos_JR100263,Enterprise Solution Architect 80-100%,True,skipped_by_metadata,declared_mode_account,63.4,3.3,117350.8,117414.2,3,2EE3779C2B35761EC5BBCD53DB797EFA,59.6,0,
69,Eraneos,['Eraneos'],,,Eraneos_JR100258,(Senior) Data Analytics Consultant 60-100%,True,skipped_by_metadata,declared_mode_account,60.1,3.0,117415.2,117475.3,3,2EE3779C2B35761EC5BBCD53DB797EFA,56.6,0,
70,Destinus,['Destinus'],,,Destinus_47D8F41867,IT Security Engineer,True,form_processed,,19857.7,19800.9,117476.4,137334.1,3,2EE3779C2B35761EC5BBCD53DB797EFA,56.4,0,36095200.0
71,BS-Team,['BS-Team'],,,BSTeam_32288,Product Owner Plan de Reprise d’Activité (PRA) / Disaster Recovery Plan (DRP),True,workflow_failed,,25208.6,25131.3,121904.3,147112.9,2,58615722B9F8D827ACEDF1B89183F872,76.6,0,6636968.0
72,Alohi,['Alohi'],,,Alohi_c04ce541-0cda-46eb-807f-914853681c67,Backend Developer (VoIP),True,form_processed,,23121.9,23060.5,125916.4,149038.4,7,872031C2C25779DADA7C90DDC46F7935,61.0,0,26078196.0
73,adesso,['adesso'],,,adesso_2680,Software Architekt Java (all genders),True,form_processed,,41510.6,41442.1,130384.1,171894.8,1,61EC404F7E58B0817BA2A3FBC1B60CE0,68.2,0,9764912.0
74,ANYbotics,['ANYbotics'],,,ANYbotics_7e305a48-4628-4a6a-b054-0367b6f6e586,Software Engineering Internship - AI Platform,True,form_processed,,16105.5,16047.8,136264.0,152369.4,8,E3D635B4FEF03BD11C593F25657E54CF,57.3,0,5132980.0
75,ONLU AG,['ONLU AG'],,,ONLU_995,DevOps / Software Engineer (m/w) 80 - 100% - Zug - Zürich - Luzern - Basel: German Speaking= MUST,True,workflow_failed,,25098.7,25031.0,136681.0,161779.7,4,37245382CB3C841A371E711FCEB1AF63,67.1,0,3287624.0
76,Fincons Group,['Fincons Group'],,,FinconsGroup_hEPeMkC7c1,Senior Applikations-Entwickler: in 80 - 100%,True,form_processed,,25315.6,25244.5,136775.3,162090.8,0,9106A88C54493098D8A8D9C185FE1480,70.7,0,5871512.0
77,Harmattan AI,['Harmattan AI'],,,harmattan_ai_4c08b32b-5abf-426f-8ee0-b172bd7a8ead,Software Test & Validation Engineer,True,form_processed,,6950.3,6895.1,137335.6,144285.9,3,2EE3779C2B35761EC5BBCD53DB797EFA,54.6,0,28961988.0
78,Julius Bär,['Julius Bär'],,,JuliusBaer_r-16579,Remote Access Engineer (Citrix NetScaler & Zscaler Private Access) 100% (f/m/d),True,skipped_by_metadata,declared_mode_account,61.9,4.2,137525.1,137587.0,9,97149857B86DB788F61FB8A2D71961F8,57.2,0,
79,Meier Tobler,['Meier Tobler'],,,Meier_Tobler_2b0b6e61-4708-4619-91af-b56ab9d1d0c8,DevSecOps Platform Engineer 80-100% (w/m),True,no_application_form,,60327.3,60270.8,137588.0,197915.3,9,97149857B86DB788F61FB8A2D71961F8,56.1,0,15209984.0
80,Microservice Solutions,['Microservice Solutions'],,,MicroserviceSolutions_senior-backend-developer,Senior Backend Developer,True,no_application_form,,66961.5,66897.7,140020.3,206981.8,5,3581DC19A64792E53CB708BC7E5F4CEB,63.3,0,22214724.0
81,Mimic,['Mimic'],,,Mimic_am9icG9zdDohvbB9aDWzwurqy6QSQzMi,Forward Deployed Robotics Engineer,True,workflow_failed,,25079.6,25026.4,144287.3,169366.9,3,2EE3779C2B35761EC5BBCD53DB797EFA,52.5,0,5003680.0
82,finnova,['finnova'],,,finnova_10099704,Software Engineer Kartenverwaltung & Schalter (all) 100%,True,workflow_failed,,66144.3,66078.1,147114.1,213258.3,2,58615722B9F8D827ACEDF1B89183F872,65.6,0,2976692.0
83,ti&m,['ti&m'],,,TiM_fc2dd119-3d49-4799-82ec-36cc58326a0e,Senior Data Engineer,True,no_application_form,,55582.2,55516.4,149039.9,204622.1,7,872031C2C25779DADA7C90DDC46F7935,65.3,0,10489600.0
84,ti&m,['ti&m'],,,TiM_5b10ee45-d5a1-4521-a337-b237aa1eb70d,Senior System Engineer mit Schwerpunkt Kubernetes / OpenShift,True,workflow_failed,,24891.9,24827.3,152370.8,177262.8,8,E3D635B4FEF03BD11C593F25657E54CF,64.1,0,2528548.0
85,ti&m,['ti&m'],,,TiM_1fb1656d-9cb5-4989-95af-d6d25e5c628a,Professional Data Engineer,True,workflow_failed,,21893.9,21828.9,155338.7,177232.7,6,FE14DBBEC49A56B02223CF4AAFA72A98,64.4,0,2976692.0
86,ti&m,['ti&m'],,,TiM_f114aa82-f48f-42a9-a47d-ecae2da39ce4,Lead Engineer Frontend / Product Architect Frontend,True,workflow_failed,,20064.3,19989.3,161780.8,181845.1,4,37245382CB3C841A371E711FCEB1AF63,74.7,0,1411956.0
87,ti&m,['ti&m'],,,TiM_e2f0a4af-8d2e-472d-9ffa-3e3ae8a5a21d,Application Engineer / Technical Project Manager,True,no_application_form,,50836.0,50784.6,162092.1,212928.1,0,9106A88C54493098D8A8D9C185FE1480,51.0,0,10323680.0
88,ti&m,['ti&m'],,,TiM_d4613aaf-ae08-4f4a-a836-da47919b73ec,Azure Cloud Architect,True,form_processed,,39778.2,39728.4,169368.1,209146.2,3,2EE3779C2B35761EC5BBCD53DB797EFA,49.4,0,21522372.0
89,BKW,['BKW'],,,BKW_7298,Quantitative Commodity Analyst (all),True,workflow_failed,,66238.6,66171.5,171896.5,238135.0,1,61EC404F7E58B0817BA2A3FBC1B60CE0,66.0,0,5821396.0
