company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,10649.0,10649.0,10649.0,10649.0,10649.0,10649.0,"{""form_processed"": 1}"
Advertima Vision,1,1,48387.4,48387.4,48387.4,48387.4,48387.4,48387.4,"{""workflow_failed"": 1}"
aity AG,2,2,59780.5,64336.9,29890.2,29890.2,48274.8,48274.8,"{""form_processed"": 1, ""workflow_failed"": 1}"
Alohi,1,1,2842.2,2842.2,2842.2,2842.2,2842.2,2842.2,"{""form_processed"": 1}"
Ansam Group,2,2,5547.4,81984.9,2773.7,2773.7,3283.3,3283.3,"{""authentication_required"": 2}"
ANYbotics,1,1,48629.1,48629.0,48629.1,48629.1,48629.1,48629.1,"{""workflow_failed"": 1}"
Arina,1,1,8867.3,8867.3,8867.3,8867.3,8867.3,8867.3,"{""no_application_form"": 1}"
AutoForm,2,2,10842.7,5979.7,5421.4,5421.4,5964.1,5964.1,"{""form_processed"": 2}"
Baker Hughes,1,1,199.5,199.5,199.5,199.5,199.5,199.5,"{""skipped_by_metadata"": 1}"
BCG,4,4,152448.0,50879.2,38112.0,40340.4,50879.2,50879.2,"{""no_application_form"": 1, ""workflow_failed"": 3}"
BKW,1,1,48483.8,48483.7,48483.8,48483.8,48483.8,48483.8,"{""workflow_failed"": 1}"
Brack,1,1,8229.5,8229.6,8229.5,8229.5,8229.5,8229.5,"{""form_processed"": 1}"
BS-Team,3,3,16997.5,30843.6,5665.8,3559.6,9912.3,9912.3,"{""form_processed"": 3}"
Bundesverwaltung,4,4,33109.5,96329.1,8277.4,7322.2,14392.0,14392.0,"{""authentication_required"": 4}"
Crypto Finance AG,2,2,11141.5,16151.2,5570.8,5570.8,6070.5,6070.5,"{""form_processed"": 2}"
CSS,2,2,17888.9,24098.2,8944.5,8944.5,10053.0,10053.0,"{""form_processed"": 2}"
DeepJudge,1,1,2278.2,2278.2,2278.2,2278.2,2278.2,2278.2,"{""form_processed"": 1}"
Destinus,1,1,14885.4,14885.4,14885.4,14885.4,14885.4,14885.4,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,5088.2,5088.1,5088.2,5088.2,5088.2,5088.2,"{""form_processed"": 1}"
EPAM,1,1,9486.5,9486.5,9486.5,9486.5,9486.5,9486.5,"{""form_processed"": 1}"
Eraneos,5,5,1081.6,16793.9,216.3,216.8,218.8,218.8,"{""skipped_by_metadata"": 5}"
Expleo,2,2,601.8,618.3,300.9,300.9,385.7,385.7,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,8945.3,8945.2,8945.3,8945.3,8945.3,8945.3,"{""form_processed"": 1}"
finnova,2,2,26317.5,39454.1,13158.8,13158.8,16921.3,16921.3,"{""no_application_form"": 2}"
Harmattan AI,1,1,2623.9,2623.9,2623.9,2623.9,2623.9,2623.9,"{""form_processed"": 1}"
Hoshii AG,1,1,7944.1,7944.2,7944.1,7944.1,7944.1,7944.1,"{""no_application_form"": 1}"
Julius Bär,2,2,435.3,43616.7,217.7,217.7,219.0,219.0,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,8044.1,8044.1,8044.1,8044.1,8044.1,8044.1,"{""form_processed"": 1}"
Kanton Luzern,3,3,14425.1,12346.4,4808.4,5943.8,6189.9,6189.9,"{""form_processed"": 3}"
Meier Tobler,1,1,24798.0,24798.0,24798.0,24798.0,24798.0,24798.0,"{""no_application_form"": 1}"
Mettler Toledo,1,1,20294.0,20294.0,20294.0,20294.0,20294.0,20294.0,"{""no_application_form"": 1}"
Microservice Solutions,1,1,21990.7,21990.7,21990.7,21990.7,21990.7,21990.7,"{""no_application_form"": 1}"
Microsoft,1,1,12079.5,12079.4,12079.5,12079.5,12079.5,12079.5,"{""no_application_form"": 1}"
Mimic,2,2,13812.8,55799.4,6906.4,6906.4,8238.9,8238.9,"{""form_processed"": 2}"
