company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,7709.3,7709.3,7709.3,7709.3,7709.3,7709.3,"{""form_processed"": 1}"
Advertima Vision,1,1,4520.6,4520.6,4520.6,4520.6,4520.6,4520.6,"{""form_processed"": 1}"
aity AG,2,2,21542.5,31616.9,10771.2,10771.2,10827.7,10827.7,"{""form_processed"": 2}"
Alohi,1,1,2077.3,2077.2,2077.3,2077.3,2077.3,2077.3,"{""form_processed"": 1}"
Ansam Group,2,2,5239.6,84557.7,2619.8,2619.8,2905.4,2905.4,"{""authentication_required"": 2}"
ANYbotics,1,1,20018.1,20018.2,20018.1,20018.1,20018.1,20018.1,"{""form_processed"": 1}"
Arina,1,1,11908.7,11908.7,11908.7,11908.7,11908.7,11908.7,"{""no_application_form"": 1}"
AutoForm,2,2,10857.9,5492.0,5429.0,5429.0,5491.8,5491.8,"{""form_processed"": 2}"
Baker Hughes,1,1,217.5,217.5,217.5,217.5,217.5,217.5,"{""skipped_by_metadata"": 1}"
BCG,4,4,162347.9,40955.8,40587.0,40592.6,40613.6,40613.6,"{""workflow_failed"": 4}"
BKW,1,1,17511.3,17511.3,17511.3,17511.3,17511.3,17511.3,"{""form_processed"": 1}"
Brack,1,1,6768.1,6768.1,6768.1,6768.1,6768.1,6768.1,"{""form_processed"": 1}"
BS-Team,3,3,18614.4,37785.5,6204.8,4059.4,11056.2,11056.2,"{""form_processed"": 3}"
Bundesverwaltung,4,4,35990.4,99584.2,8997.6,7961.0,15791.6,15791.6,"{""authentication_required"": 4}"
Crypto Finance AG,2,2,16874.9,20567.4,8437.5,8437.5,10745.1,10745.1,"{""form_processed"": 2}"
CSS,2,2,19476.9,24801.7,9738.5,9738.5,12366.0,12366.0,"{""form_processed"": 2}"
DeepJudge,1,1,2575.6,2575.6,2575.6,2575.6,2575.6,2575.6,"{""form_processed"": 1}"
Destinus,1,1,9269.4,9269.4,9269.4,9269.4,9269.4,9269.4,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,6247.8,6247.8,6247.8,6247.8,6247.8,6247.8,"{""form_processed"": 1}"
EPAM,1,1,10105.5,10105.4,10105.5,10105.5,10105.5,10105.5,"{""form_processed"": 1}"
Eraneos,5,5,1086.2,19446.0,217.2,218.6,218.7,218.7,"{""skipped_by_metadata"": 5}"
Expleo,2,2,613.3,615.3,306.6,306.6,400.6,400.6,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,5922.5,5922.5,5922.5,5922.5,5922.5,5922.5,"{""form_processed"": 1}"
finnova,2,2,54105.2,43956.3,27052.6,27052.6,43956.3,43956.3,"{""no_application_form"": 1, ""workflow_failed"": 1}"
Harmattan AI,1,1,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,"{""form_processed"": 1}"
Hoshii AG,1,1,8102.6,8102.6,8102.6,8102.6,8102.6,8102.6,"{""no_application_form"": 1}"
Julius Bär,2,2,419.9,45447.7,209.9,209.9,212.5,212.5,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,8427.6,8427.5,8427.6,8427.6,8427.6,8427.6,"{""form_processed"": 1}"
Kanton Luzern,3,3,14985.1,14384.2,4995.0,6087.0,6337.5,6337.5,"{""form_processed"": 3}"
Meier Tobler,1,1,21643.7,21643.7,21643.7,21643.7,21643.7,21643.7,"{""no_application_form"": 1}"
Mettler Toledo,1,1,22091.4,22091.5,22091.4,22091.4,22091.4,22091.4,"{""no_application_form"": 1}"
Microservice Solutions,1,1,21541.5,21541.5,21541.5,21541.5,21541.5,21541.5,"{""no_application_form"": 1}"
Microsoft,1,1,14256.8,14256.8,14256.8,14256.8,14256.8,14256.8,"{""no_application_form"": 1}"
Mimic,2,2,18392.2,65133.8,9196.1,9196.1,10472.9,10472.9,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,216.8,216.9,216.8,216.8,216.8,216.8,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,81224.8,45437.0,40612.4,40612.4,40708.5,40708.5,"{""workflow_failed"": 2}"
NVIDIA,1,1,12738.9,12738.8,12738.9,12738.9,12738.9,12738.9,"{""no_application_form"": 1}"
NZZ,1,1,7231.0,7231.0,7231.0,7231.0,7231.0,7231.0,"{""form_processed"": 1}"
ONLU AG,1,1,2651.5,2651.5,2651.5,2651.5,2651.5,2651.5,"{""form_processed"": 1}"
Pax,1,1,6028.0,6028.0,6028.0,6028.0,6028.0,6028.0,"{""form_processed"": 1}"
Richemont,1,1,5213.0,5213.0,5213.0,5213.0,5213.0,5213.0,"{""no_application_form"": 1}"
Rivia,1,1,5883.4,5883.5,5883.4,5883.4,5883.4,5883.4,"{""form_processed"": 1}"
Roche,1,1,399.3,399.3,399.3,399.3,399.3,399.3,"{""skipped_by_metadata"": 1}"
RUAG,5,5,62428.5,45309.4,12485.7,12364.9,18450.1,18450.1,"{""form_processed"": 5}"
Salesforce,7,7,1502.5,25992.6,214.6,216.6,217.4,217.4,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,8714.8,14614.4,4357.4,4357.4,5320.0,5320.0,"{""form_processed"": 2}"
Thomson Reuters,1,1,216.6,216.5,216.6,216.6,216.6,216.6,"{""skipped_by_metadata"": 1}"
ti&m,8,8,279132.2,95061.0,34891.5,50218.4,51550.6,51550.6,"{""no_application_form"": 3, ""workflow_failed"": 5}"
