company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
DeepJudge,1,1,37134.6,37134.7,37134.6,37134.6,37134.6,37134.6,"{""no_application_form"": 1}"
Destinus,1,1,12822.0,12822.0,12822.0,12822.0,12822.0,12822.0,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,33070.1,33070.1,33070.1,33070.1,33070.1,33070.1,"{""no_application_form"": 1}"
EPAM,1,1,53379.6,53379.6,53379.6,53379.6,53379.6,53379.6,"{""no_application_form"": 1}"
Eraneos,5,5,321.0,31050.5,64.2,61.5,76.1,76.1,"{""skipped_by_metadata"": 5}"
Expleo,2,2,3032.1,3064.7,1516.0,1516.0,2970.7,2970.7,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,25158.0,25157.9,25158.0,25158.0,25158.0,25158.0,"{""workflow_failed"": 1}"
finnova,2,2,69629.1,72730.6,34814.6,34814.6,50151.6,50151.6,"{""form_processed"": 1, ""workflow_failed"": 1}"
Harmattan AI,1,1,25287.7,25287.7,25287.7,25287.7,25287.7,25287.7,"{""form_processed"": 1}"
Hoshii AG,1,1,6859.0,6859.0,6859.0,6859.0,6859.0,6859.0,"{""no_application_form"": 1}"
Julius Bär,2,2,137.8,109477.3,68.9,68.9,76.2,76.2,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,28235.5,28235.5,28235.5,28235.5,28235.5,28235.5,"{""form_processed"": 1}"
Kanton Luzern,3,3,57842.5,33936.7,19280.8,25831.1,25831.2,25831.2,"{""form_processed"": 3}"
Meier Tobler,1,1,25149.5,25149.4,25149.5,25149.5,25149.5,25149.5,"{""workflow_failed"": 1}"
Mettler Toledo,1,1,20674.1,20674.2,20674.1,20674.1,20674.1,20674.1,"{""no_application_form"": 1}"
Microservice Solutions,1,1,25120.2,25120.2,25120.2,25120.2,25120.2,25120.2,"{""workflow_failed"": 1}"
Microsoft,1,1,25066.0,25066.0,25066.0,25066.0,25066.0,25066.0,"{""workflow_failed"": 1}"
Mimic,2,2,50187.3,142225.4,25093.7,25093.7,25107.6,25107.6,"{""workflow_failed"": 2}"
Monolithic Power Systems,1,1,61.1,61.2,61.1,61.1,61.1,61.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,98264.9,87347.2,49132.4,49132.4,71818.9,71818.9,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,28050.7,28050.7,28050.7,28050.7,28050.7,28050.7,"{""workflow_failed"": 1}"
NZZ,1,1,9998.5,9998.4,9998.5,9998.5,9998.5,9998.5,"{""form_processed"": 1}"
ONLU AG,1,1,25068.1,25068.0,25068.1,25068.1,25068.1,25068.1,"{""workflow_failed"": 1}"
Pax,1,1,8159.2,8159.1,8159.2,8159.2,8159.2,8159.2,"{""form_processed"": 1}"
Richemont,1,1,26127.5,26127.5,26127.5,26127.5,26127.5,26127.5,"{""no_application_form"": 1}"
Rivia,1,1,25099.0,25098.9,25099.0,25099.0,25099.0,25099.0,"{""workflow_failed"": 1}"
Roche,1,1,3000.6,3000.6,3000.6,3000.6,3000.6,3000.6,"{""skipped_by_metadata"": 1}"
RUAG,5,5,132121.1,133526.4,26424.2,27063.7,28299.5,28299.5,"{""form_processed"": 5}"
Salesforce,7,7,526.2,82596.7,75.2,77.5,79.0,79.0,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,51160.0,65644.2,25580.0,25580.0,25644.7,25644.7,"{""form_processed"": 2}"
Thomson Reuters,1,1,62.2,62.2,62.2,62.2,62.2,62.2,"{""skipped_by_metadata"": 1}"
ti&m,8,8,308973.8,134054.8,38621.7,41138.5,56952.9,56952.9,"{""no_application_form"": 3, ""workflow_failed"": 5}"
Universitätsspital Zürich,1,1,11391.3,11391.4,11391.3,11391.3,11391.3,11391.3,"{""generic_form"": 1}"
Vaudoise,2,2,33723.6,34333.2,16861.8,16861.8,24782.5,24782.5,"{""form_processed"": 2}"
vlot,1,1,41827.0,41827.0,41827.0,41827.0,41827.0,41827.0,"{""no_application_form"": 1}"
Wavestone,2,2,126255.6,80738.7,63127.8,63127.8,64817.5,64817.5,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,84568.6,136931.9,21142.2,20576.5,29539.7,29539.7,"{""form_processed"": 4}"
