company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,42962.9,42962.9,42962.9,42962.9,42962.9,42962.9,"{""form_processed"": 1}"
Advertima Vision,1,1,2950.3,2950.3,2950.3,2950.3,2950.3,2950.3,"{""form_processed"": 1}"
aity AG,2,2,14585.1,15557.9,7292.6,7292.6,8242.7,8242.7,"{""form_processed"": 2}"
Alohi,1,1,45390.1,45390.1,45390.1,45390.1,45390.1,45390.1,"{""workflow_failed"": 1}"
Ansam Group,2,2,7268.2,136519.8,3634.1,3634.1,4011.9,4011.9,"{""authentication_required"": 2}"
ANYbotics,1,1,37325.1,37325.1,37325.1,37325.1,37325.1,37325.1,"{""form_processed"": 1}"
Arina,1,1,70501.7,70501.8,70501.7,70501.7,70501.7,70501.7,"{""no_application_form"": 1}"
AutoForm,2,2,11009.5,5940.0,5504.8,5504.8,5940.0,5940.0,"{""form_processed"": 2}"
Baker Hughes,1,1,216.7,216.8,216.7,216.7,216.7,216.7,"{""skipped_by_metadata"": 1}"
BCG,4,4,199960.9,56772.8,49990.2,50421.7,56515.3,56515.3,"{""workflow_failed"": 4}"
BKW,1,1,48276.7,48276.8,48276.7,48276.7,48276.7,48276.7,"{""workflow_failed"": 1}"
Brack,1,1,12776.2,12776.2,12776.2,12776.2,12776.2,12776.2,"{""form_processed"": 1}"
BS-Team,3,3,115952.2,102435.6,38650.7,46671.3,56557.9,56557.9,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,55564.1,155169.6,13891.0,14528.8,20507.7,20507.7,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,16289.1,25768.1,8144.6,8144.6,8999.2,8999.2,"{""form_processed"": 1, ""no_application_form"": 1}"
CSS,2,2,18819.4,29043.0,9409.7,9409.7,12829.5,12829.5,"{""form_processed"": 2}"
DeepJudge,1,1,4465.3,4465.3,4465.3,4465.3,4465.3,4465.3,"{""form_processed"": 1}"
Destinus,1,1,56793.5,56793.5,56793.5,56793.5,56793.5,56793.5,"{""workflow_failed"": 1}"
Digital Wave Finance AG,1,1,8066.8,8066.8,8066.8,8066.8,8066.8,8066.8,"{""form_processed"": 1}"
EPAM,1,1,10172.8,10172.8,10172.8,10172.8,10172.8,10172.8,"{""generic_form"": 1}"
Eraneos,5,5,1076.3,26712.4,215.3,215.0,218.2,218.2,"{""skipped_by_metadata"": 5}"
Expleo,2,2,1593.7,1595.2,796.9,796.9,1386.8,1386.8,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,50518.8,50518.8,50518.8,50518.8,50518.8,50518.8,"{""workflow_failed"": 1}"
finnova,2,2,27831.5,33025.3,13915.8,13915.8,17840.2,17840.2,"{""form_processed"": 2}"
Harmattan AI,1,1,25500.0,25500.0,25500.0,25500.0,25500.0,25500.0,"{""workflow_failed"": 1}"
Hoshii AG,1,1,12222.4,12222.3,12222.4,12222.4,12222.4,12222.4,"{""no_application_form"": 1}"
Julius Bär,2,2,1861.6,101271.0,930.8,930.8,1642.7,1642.7,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,8738.7,8738.7,8738.7,8738.7,8738.7,8738.7,"{""form_processed"": 1}"
Kanton Luzern,3,3,31973.3,24110.8,10657.8,10597.7,11777.3,11777.3,"{""form_processed"": 3}"
Meier Tobler,1,1,22146.2,22146.3,22146.2,22146.2,22146.2,22146.2,"{""no_application_form"": 1}"
