company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,5436.9,5436.9,5436.9,5436.9,5436.9,5436.9,"{""form_processed"": 1}"
Advertima Vision,1,1,4221.9,4221.9,4221.9,4221.9,4221.9,4221.9,"{""form_processed"": 1}"
aity AG,2,2,7910.4,30006.6,3955.2,3955.2,4964.8,4964.8,"{""form_processed"": 2}"
Alohi,1,1,2096.2,2096.1,2096.2,2096.2,2096.2,2096.2,"{""form_processed"": 1}"
Ansam Group,2,2,5224.2,164136.0,2612.1,2612.1,3792.8,3792.8,"{""authentication_required"": 2}"
ANYbotics,1,1,4886.9,4886.9,4886.9,4886.9,4886.9,4886.9,"{""form_processed"": 1}"
Arina,1,1,48294.1,48294.1,48294.1,48294.1,48294.1,48294.1,"{""workflow_failed"": 1}"
AutoForm,2,2,6913.6,3480.1,3456.8,3456.8,3480.1,3480.1,"{""form_processed"": 2}"
Baker Hughes,1,1,216.0,215.9,216.0,216.0,216.0,216.0,"{""skipped_by_metadata"": 1}"
BCG,4,4,166897.0,44936.8,41724.2,40816.6,44876.4,44876.4,"{""workflow_failed"": 4}"
BKW,1,1,12870.2,12870.2,12870.2,12870.2,12870.2,12870.2,"{""form_processed"": 1}"
Brack,1,1,5983.7,5983.7,5983.7,5983.7,5983.7,5983.7,"{""form_processed"": 1}"
BS-Team,3,3,14618.8,66538.7,4872.9,3818.8,7533.7,7533.7,"{""form_processed"": 3}"
Bundesverwaltung,4,4,73560.0,215434.2,18390.0,10687.5,48718.7,48718.7,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,12044.8,34423.9,6022.4,6022.4,6184.1,6184.1,"{""form_processed"": 2}"
CSS,2,2,16582.3,35192.6,8291.2,8291.2,11698.7,11698.7,"{""form_processed"": 2}"
DeepJudge,1,1,3667.6,3667.5,3667.6,3667.6,3667.6,3667.6,"{""form_processed"": 1}"
Destinus,1,1,48298.5,48298.5,48298.5,48298.5,48298.5,48298.5,"{""workflow_failed"": 1}"
Digital Wave Finance AG,1,1,5009.9,5009.9,5009.9,5009.9,5009.9,5009.9,"{""form_processed"": 1}"
EPAM,1,1,8023.9,8023.9,8023.9,8023.9,8023.9,8023.9,"{""form_processed"": 1}"
Eraneos,5,5,1086.6,45800.0,217.3,216.9,219.4,219.4,"{""skipped_by_metadata"": 5}"
Expleo,2,2,553.0,11916.5,276.5,276.5,336.4,336.4,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,48278.9,48278.9,48278.9,48278.9,48278.9,48278.9,"{""workflow_failed"": 1}"
finnova,2,2,96640.1,98359.5,48320.1,48320.1,48337.6,48337.6,"{""workflow_failed"": 2}"
Harmattan AI,1,1,1719.2,1719.2,1719.2,1719.2,1719.2,1719.2,"{""form_processed"": 1}"
Hoshii AG,1,1,9165.8,9165.8,9165.8,9165.8,9165.8,9165.8,"{""no_application_form"": 1}"
Julius Bär,2,2,433.3,87488.3,216.6,216.6,217.6,217.6,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,48885.9,48885.9,48885.9,48885.9,48885.9,48885.9,"{""workflow_failed"": 1}"
Kanton Luzern,3,3,16538.9,20304.9,5513.0,6824.9,6933.7,6933.7,"{""form_processed"": 3}"
Meier Tobler,1,1,9911.7,9911.7,9911.7,9911.7,9911.7,9911.7,"{""no_application_form"": 1}"
Mettler Toledo,1,1,12597.9,12597.9,12597.9,12597.9,12597.9,12597.9,"{""no_application_form"": 1}"
Microservice Solutions,1,1,9700.7,9700.8,9700.7,9700.7,9700.7,9700.7,"{""no_application_form"": 1}"
Microsoft,1,1,8666.2,8666.2,8666.2,8666.2,8666.2,8666.2,"{""no_application_form"": 1}"
Mimic,2,2,15912.9,120119.4,7956.4,7956.4,11454.0,11454.0,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,205.2,205.2,205.2,205.2,205.2,205.2,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,67873.0,67874.7,33936.5,33936.5,48349.3,48349.3,"{""workflow_failed"": 2}"
NVIDIA,1,1,13215.0,13215.0,13215.0,13215.0,13215.0,13215.0,"{""no_application_form"": 1}"
NZZ,1,1,6937.7,6937.7,6937.7,6937.7,6937.7,6937.7,"{""form_processed"": 1}"
ONLU AG,1,1,3005.6,3005.7,3005.6,3005.6,3005.6,3005.6,"{""form_processed"": 1}"
Pax,1,1,6893.2,6893.2,6893.2,6893.2,6893.2,6893.2,"{""form_processed"": 1}"
Richemont,1,1,48318.9,48318.9,48318.9,48318.9,48318.9,48318.9,"{""workflow_failed"": 1}"
Rivia,1,1,5199.4,5199.5,5199.4,5199.4,5199.4,5199.4,"{""form_processed"": 1}"
Roche,1,1,217.8,217.9,217.8,217.8,217.8,217.8,"{""skipped_by_metadata"": 1}"
RUAG,5,5,42719.9,83368.3,8544.0,8270.9,11048.2,11048.2,"{""form_processed"": 5}"
Salesforce,7,7,1493.3,27802.8,213.3,216.0,218.9,218.9,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,9432.8,18869.4,4716.4,4716.4,5451.8,5451.8,"{""form_processed"": 2}"
Thomson Reuters,1,1,216.3,216.3,216.3,216.3,216.3,216.3,"{""skipped_by_metadata"": 1}"
ti&m,8,8,221090.2,145497.3,27636.3,29188.7,48321.4,48321.4,"{""no_application_form"": 4, ""workflow_failed"": 4}"
Universitätsspital Zürich,1,1,48287.9,48287.9,48287.9,48287.9,48287.9,48287.9,"{""workflow_failed"": 1}"
Vaudoise,2,2,10330.9,12221.5,5165.4,5165.4,7399.3,7399.3,"{""form_processed"": 2}"
vlot,1,1,11808.2,11808.2,11808.2,11808.2,11808.2,11808.2,"{""no_application_form"": 1}"
