company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,9747.1,9747.2,9747.1,9747.1,9747.1,9747.1,"{""form_processed"": 1}"
Advertima Vision,1,1,2554.6,2554.7,2554.6,2554.6,2554.6,2554.6,"{""form_processed"": 1}"
aity AG,2,2,55612.5,48257.9,27806.2,27806.2,48257.9,48257.9,"{""form_processed"": 1, ""workflow_failed"": 1}"
Alohi,1,1,3187.0,3187.0,3187.0,3187.0,3187.0,3187.0,"{""form_processed"": 1}"
Ansam Group,2,2,6545.9,64893.2,3272.9,3272.9,4834.7,4834.7,"{""authentication_required"": 2}"
ANYbotics,1,1,4624.1,4624.1,4624.1,4624.1,4624.1,4624.1,"{""form_processed"": 1}"
Arina,1,1,9947.0,9947.0,9947.0,9947.0,9947.0,9947.0,"{""no_application_form"": 1}"
AutoForm,2,2,9509.0,5410.0,4754.5,4754.5,4808.4,4808.4,"{""form_processed"": 2}"
Baker Hughes,1,1,215.0,215.1,215.0,215.0,215.0,215.0,"{""skipped_by_metadata"": 1}"
BCG,4,4,100988.2,26930.6,25247.0,25249.9,25266.7,25266.7,"{""workflow_failed"": 4}"
BKW,1,1,12641.2,12641.2,12641.2,12641.2,12641.2,12641.2,"{""form_processed"": 1}"
Brack,1,1,19081.3,19081.3,19081.3,19081.3,19081.3,19081.3,"{""workflow_failed"": 1}"
BS-Team,3,3,23061.3,46071.5,7687.1,6307.8,11908.5,11908.5,"{""form_processed"": 3}"
Bundesverwaltung,4,4,41617.9,79289.0,10404.5,7088.2,21908.6,21908.6,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,18023.5,31093.4,9011.8,9011.8,11995.5,11995.5,"{""form_processed"": 2}"
CSS,2,2,16523.0,26818.1,8261.5,8261.5,10672.9,10672.9,"{""form_processed"": 2}"
DeepJudge,1,1,3450.5,3450.4,3450.5,3450.5,3450.5,3450.5,"{""form_processed"": 1}"
Destinus,1,1,6906.6,6906.7,6906.6,6906.6,6906.6,6906.6,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,6409.3,6409.2,6409.3,6409.3,6409.3,6409.3,"{""form_processed"": 1}"
EPAM,1,1,12782.1,12782.1,12782.1,12782.1,12782.1,12782.1,"{""form_processed"": 1}"
Eraneos,5,5,1063.8,27766.9,212.8,215.6,218.1,218.1,"{""skipped_by_metadata"": 5}"
Expleo,2,2,648.4,650.2,324.2,324.2,433.4,433.4,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,4654.3,4654.2,4654.3,4654.3,4654.3,4654.3,"{""form_processed"": 1}"
finnova,2,2,14766.6,17636.4,7383.3,7383.3,7849.9,7849.9,"{""form_processed"": 1, ""no_application_form"": 1}"
Harmattan AI,1,1,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,"{""form_processed"": 1}"
Hoshii AG,1,1,11769.6,11769.6,11769.6,11769.6,11769.6,11769.6,"{""no_application_form"": 1}"
Julius Bär,2,2,431.0,49468.5,215.5,215.5,218.0,218.0,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,5363.3,5363.3,5363.3,5363.3,5363.3,5363.3,"{""form_processed"": 1}"
Kanton Luzern,3,3,20046.1,15123.1,6682.0,8743.9,8760.2,8760.2,"{""form_processed"": 3}"
Meier Tobler,1,1,14598.6,14598.6,14598.6,14598.6,14598.6,14598.6,"{""no_application_form"": 1}"
Mettler Toledo,1,1,15278.0,15278.0,15278.0,15278.0,15278.0,15278.0,"{""no_application_form"": 1}"
Microservice Solutions,1,1,11447.4,11447.4,11447.4,11447.4,11447.4,11447.4,"{""no_application_form"": 1}"
Microsoft,1,1,20166.4,20166.4,20166.4,20166.4,20166.4,20166.4,"{""no_application_form"": 1}"
Mimic,2,2,15141.3,60810.5,7570.6,7570.6,9337.4,9337.4,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,200.7,200.7,200.7,200.7,200.7,200.7,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,48461.4,43824.5,24230.7,24230.7,38289.3,38289.3,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,20965.4,20965.4,20965.4,20965.4,20965.4,20965.4,"{""no_application_form"": 1}"
NZZ,1,1,26786.7,26786.7,26786.7,26786.7,26786.7,26786.7,"{""workflow_failed"": 1}"
ONLU AG,1,1,6625.9,6625.9,6625.9,6625.9,6625.9,6625.9,"{""form_processed"": 1}"
Pax,1,1,19498.0,19498.0,19498.0,19498.0,19498.0,19498.0,"{""workflow_failed"": 1}"
Richemont,1,1,4341.3,4341.3,4341.3,4341.3,4341.3,4341.3,"{""no_application_form"": 1}"
Rivia,1,1,5771.6,5771.6,5771.6,5771.6,5771.6,5771.6,"{""form_processed"": 1}"
Roche,1,1,431.0,431.1,431.0,431.0,431.0,431.0,"{""skipped_by_metadata"": 1}"
RUAG,5,5,62232.9,60406.7,12446.6,13062.2,16759.9,16759.9,"{""form_processed"": 5}"
Salesforce,7,7,1496.4,28871.2,213.8,216.3,217.7,217.7,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,13469.9,18222.2,6735.0,6735.0,8988.1,8988.1,"{""form_processed"": 2}"
Thomson Reuters,1,1,203.7,203.7,203.7,203.7,203.7,203.7,"{""skipped_by_metadata"": 1}"
ti&m,8,8,63485.1,47976.3,7935.6,5764.5,21557.8,21557.8,"{""no_application_form"": 7, ""workflow_failed"": 1}"
Universitätsspital Zürich,1,1,7056.7,7056.7,7056.7,7056.7,7056.7,7056.7,"{""generic_form"": 1}"
Vaudoise,2,2,14037.7,19282.1,7018.9,7018.9,8120.4,8120.4,"{""form_processed"": 2}"
vlot,1,1,12577.8,12577.7,12577.8,12577.8,12577.8,12577.8,"{""no_application_form"": 1}"
Wavestone,2,2,13782.4,14868.3,6891.2,6891.2,8047.9,8047.9,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,30599.0,50310.7,7649.8,4543.4,17155.5,17155.5,"{""form_processed"": 4}"
