rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,15671.2,15422.7,0.3,15671.5,0,1FB2347EDD4FD84D6AF692D42E53A3FE,53.3,0,5680060.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,15811.5,15565.0,0.7,15812.2,1,8FC23F30D0EAEF51F3C7299FF00C8434,50.2,0,5683728.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,13483.0,13225.8,1.2,13484.2,2,2AD5CBE061C24604F19547BC4CB664CA,64.6,0,8350460.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,2712.8,2444.2,1.6,2714.4,3,B5182B15BA6FE8BEBE2ED98BE77FE5A9,63.4,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,22542.4,22277.9,1.9,22544.3,4,A0608D44D61679DA769C000DCDF7F544,68.2,0,32387564.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,no_application_form,,24174.8,23900.5,2.2,24177.1,5,853975CECF3660ED11BA55F385D20FB7,72.7,1,
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,14844.8,14587.9,2.5,14847.3,6,05AEE08E903675E5A8CE0FDB83F08F0E,57.2,0,5487548.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,14844.4,14581.6,2.8,14847.2,7,117574040D8A4CE6E8F6667354C86055,57.5,0,5487756.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,13843.2,13584.2,3.1,13846.3,8,ACEE32F108AC6AB6F24EDCE3D4EEB9AB,56.9,0,5490704.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,2694.9,2426.6,3.5,2698.4,9,A50E4D1DDE56F5D601F4BC76A2A147BE,71.7,0,
11,Vaudoise,['Vaudoise'],,,Vaudoise_67005910,Développeur / développeuse (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,12676.2,12622.7,2699.4,15375.7,9,A50E4D1DDE56F5D601F4BC76A2A147BE,53.1,0,10546076.0
12,Expleo,['Expleo'],,,Expleo_50717,Business Analyst,True,skipped_by_metadata,declared_mode_account,76.6,2.2,2715.3,2791.9,3,B5182B15BA6FE8BEBE2ED98BE77FE5A9,74.0,0,
13,Salesforce,['Salesforce'],,,Salesforce_JR350958,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,76.1,3.5,2792.9,2869.0,3,B5182B15BA6FE8BEBE2ED98BE77FE5A9,72.3,0,
14,Salesforce,['Salesforce'],,,Salesforce_JR350960,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,74.7,3.2,2870.1,2944.8,3,B5182B15BA6FE8BEBE2ED98BE77FE5A9,70.9,0,
15,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10160647,ICT-System-Spezialist/-in Senior (1327),True,workflow_failed,,26725.9,26673.3,2946.5,29672.4,3,B5182B15BA6FE8BEBE2ED98BE77FE5A9,51.3,0,6500504.0
16,Mimic,['Mimic'],,,Mimic_am9icG9zdDpf_w-swC05rWf8pz7dagbB,"Robotics Engineer, Model Deployment",True,form_processed,,20134.2,20065.6,13486.6,33620.8,2,2AD5CBE061C24604F19547BC4CB664CA,68.2,0,50939612.0
17,Ansam Group,['Ansam Group'],,,Ansam_8232616,Responsable Applicatif,True,skipped_by_skill,declared_mode_account,61.8,2.2,13848.5,13910.4,8,ACEE32F108AC6AB6F24EDCE3D4EEB9AB,59.2,0,
18,Wavestone,['Wavestone'],,,Wavestone_62655224,Consultant Agile Transformation Schweiz (all genders),True,form_processed,,23041.0,22983.3,13911.4,36952.4,8,ACEE32F108AC6AB6F24EDCE3D4EEB9AB,57.3,0,19101152.0
19,DeepJudge,['DeepJudge'],,,DeepJudge_6013c74a-3165-44d2-a66a-0a5a6a8f5c88,Frontend Engineer,True,form_processed,,4667.7,4600.2,14848.8,19516.4,7,117574040D8A4CE6E8F6667354C86055,66.0,0,14273520.0
20,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_67cc89d18824,KI-Engineer / KI-Plattform-Spezialist/in (a),True,form_processed,,3919.5,3852.7,14850.0,18769.5,6,05AEE08E903675E5A8CE0FDB83F08F0E,64.1,0,5742120.0
21,Microsoft,['Microsoft'],,,Microsoft_1970393556933021,Principal Forward Deployed Engineer - Software Engineer,True,no_application_form,,25307.4,25252.9,15377.3,40684.7,9,A50E4D1DDE56F5D601F4BC76A2A147BE,53.9,0,32647296.0
22,SonarSource,['SonarSource'],,,SonarSource_13148e9e-7cb4-4c19-ab5d-e1f5dc352ae0,AI Researcher - Post-Training,True,form_processed,,4594.3,4533.9,15673.2,20267.5,0,1FB2347EDD4FD84D6AF692D42E53A3FE,59.7,0,8769316.0
23,Julius Bär,['Julius Bär'],,,JuliusBaer_r-18971,Senior System Architect ML & AI 100% (f/m/d),True,skipped_by_metadata,declared_mode_account,61.7,3.8,15813.9,15875.6,1,8FC23F30D0EAEF51F3C7299FF00C8434,57.2,0,
24,Vaudoise,['Vaudoise'],,,Vaudoise_65778086,Senior Fullstack Engineer & Technical Leader (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,5217.3,5160.1,15876.8,21094.1,1,8FC23F30D0EAEF51F3C7299FF00C8434,56.8,0,5772836.0
25,EPAM,['EPAM'],,,epam_bltlhinbqhlvbryudmk,OMS Lead Engineer,True,form_processed,,7458.8,7388.2,18771.2,26230.0,6,05AEE08E903675E5A8CE0FDB83F08F0E,70.2,0,20703540.0
26,Hoshii AG,['Hoshii AG'],,,HoshiiAG_16520465,Forward-Deployed Software Engineer,True,no_application_form,,8644.7,8578.7,19517.6,28162.2,7,117574040D8A4CE6E8F6667354C86055,65.6,0,70930628.0
27,BS-Team,['BS-Team'],,,BSTeam_37987,Expert SharePoint M365,True,workflow_failed,,25091.2,25024.7,20269.1,45360.3,0,1FB2347EDD4FD84D6AF692D42E53A3FE,65.5,0,3295504.0
28,Salesforce,['Salesforce'],,,Salesforce_JR350790,Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,60.4,3.3,21096.1,21156.5,1,8FC23F30D0EAEF51F3C7299FF00C8434,55.7,0,
29,Thomson Reuters,['Thomson Reuters'],,,ThomsonReuters_JREQ200738,Senior Product Security Engineer,True,skipped_by_metadata,declared_mode_account,61.7,3.3,21157.8,21219.5,1,8FC23F30D0EAEF51F3C7299FF00C8434,57.9,0,
30,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10128744,ICT-System-Spezialist/-in Senior (1211),True,workflow_failed,,38538.1,38476.8,21221.4,59759.5,1,8FC23F30D0EAEF51F3C7299FF00C8434,60.9,0,
31,Wavestone,['Wavestone'],,,Wavestone_64928931,Scrum Master Agile Transformation Schweiz (all genders),True,form_processed,,16410.1,16346.1,22545.7,38955.8,4,A0608D44D61679DA769C000DCDF7F544,63.5,0,22022224.0
32,Rivia,['Rivia'],,,Rivia_am9icG9zdDovIlEPtanzFeYrUQtUf4ic,Senior Infrastructure Engineer,True,no_application_form,,8721.4,8649.7,24178.4,32899.8,5,853975CECF3660ED11BA55F385D20FB7,70.5,0,51381908.0
33,CSS,['CSS'],,,CSS_679e9fe7,Senior Java & Integration Engineer (w/m) 80-100%,True,form_processed,,4596.8,4533.5,26231.0,30827.8,6,05AEE08E903675E5A8CE0FDB83F08F0E,62.9,0,6923868.0
34,Baker Hughes,['Baker Hughes'],,,BakerHughes_R164293,Software Engineer - Embedded Software (d/f/m),True,skipped_by_metadata,declared_mode_account,61.1,1.8,28163.7,28224.8,7,117574040D8A4CE6E8F6667354C86055,59.0,0,
35,AutoForm,['AutoForm'],,,AutoForm_5158,(Senior) Software Engineer (m/f) 80–100%,True,form_processed,,25290.3,25232.6,28225.9,53516.2,7,117574040D8A4CE6E8F6667354C86055,57.3,0,3976688.0
36,AutoForm,['AutoForm'],,,AutoForm_5157,(Senior) Software Engineer (m/f) 80-100%,True,form_processed,,25300.0,25242.8,29673.6,54973.6,3,B5182B15BA6FE8BEBE2ED98BE77FE5A9,56.8,0,3973684.0
37,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10123612,ICT DevOps Engineer Data & Analytics Senior,True,workflow_failed,,38284.9,38221.4,30829.2,69114.1,6,05AEE08E903675E5A8CE0FDB83F08F0E,62.8,0,
38,Digital Wave Finance AG,['Digital Wave Finance AG'],,,DigitalWaveFinanceAG_B1B5C73CAF,C# Developer Platform,True,workflow_failed,,37712.9,37645.7,32900.8,70613.7,5,853975CECF3660ED11BA55F385D20FB7,66.8,0,13638224.0
39,Zürcher Kantonalbank,['Zürcher Kantonalbank'],,,Zürcher_Kantonalbank_gen_1ba9e9f4c1f8,Input Engineer Dokumentenmanagement (m/w/d),True,workflow_failed,,28396.0,28341.4,33622.0,62018.0,2,2AD5CBE061C24604F19547BC4CB664CA,54.3,0,2666196.0
40,SonarSource,['SonarSource'],,,SonarSource_063c3fa2-788a-4e2b-b35e-80ff7b122739,Sales Solutions Engineer - EMEA,True,form_processed,,1737.5,1679.9,36953.7,38691.2,8,ACEE32F108AC6AB6F24EDCE3D4EEB9AB,57.1,0,5448104.0
41,Crypto Finance AG,['Crypto Finance AG'],,,CryptoFinance_49C70CEE5E,Frontend Developer (Angular),True,workflow_failed,,51367.2,51305.7,38692.9,90060.2,8,ACEE32F108AC6AB6F24EDCE3D4EEB9AB,61.1,0,8388828.0
42,Brack,['Brack'],,,Brack_gen_e9539f58830f,Senior Software Engineer,True,workflow_failed,,25073.9,25021.2,38957.1,64031.1,4,A0608D44D61679DA769C000DCDF7F544,52.2,0,879456.0
43,ti&m,['ti&m'],,,TiM_dad56f23-70a7-49c9-8b73-5b69ff18d9c5,Praktikum Java/Kotlin,True,workflow_failed,,45784.8,45722.1,40685.6,86470.4,9,A50E4D1DDE56F5D601F4BC76A2A147BE,62.3,0,28594104.0
44,MSC Cruises,['MSC Cruises'],,,MSC_Cruises_17244,Test Analyst,True,workflow_failed,,48136.7,48076.5,45361.3,93498.0,0,1FB2347EDD4FD84D6AF692D42E53A3FE,59.9,0,2812036.0
45,Salesforce,['Salesforce'],,,Salesforce_JR349194,Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,62.1,3.8,53517.5,53579.7,7,117574040D8A4CE6E8F6667354C86055,57.7,0,
46,Salesforce,['Salesforce'],,,Salesforce_JR349201,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,61.4,3.1,53580.9,53642.3,7,117574040D8A4CE6E8F6667354C86055,57.6,0,
47,Salesforce,['Salesforce'],,,Salesforce_JR349191,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,61.1,2.7,53643.4,53704.5,7,117574040D8A4CE6E8F6667354C86055,58.0,0,
48,Salesforce,['Salesforce'],,,Salesforce_JR349988-1,Senior Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,63.0,2.6,53705.7,53768.8,7,117574040D8A4CE6E8F6667354C86055,60.0,0,
