company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,12476.6,12476.6,12476.6,12476.6,12476.6,12476.6,"{""form_processed"": 1}"
Advertima Vision,1,1,2890.1,2890.0,2890.1,2890.1,2890.1,2890.1,"{""form_processed"": 1}"
aity AG,2,2,15728.0,10529.6,7864.0,7864.0,10529.4,10529.4,"{""form_processed"": 2}"
Alohi,1,1,2313.9,2313.9,2313.9,2313.9,2313.9,2313.9,"{""form_processed"": 1}"
Ansam Group,2,2,12311.1,87733.8,6155.5,6155.5,8537.4,8537.4,"{""authentication_required"": 2}"
ANYbotics,1,1,6317.2,6317.2,6317.2,6317.2,6317.2,6317.2,"{""form_processed"": 1}"
Arina,1,1,9220.4,9220.4,9220.4,9220.4,9220.4,9220.4,"{""no_application_form"": 1}"
AutoForm,2,2,15746.9,10088.6,7873.4,7873.4,10088.5,10088.5,"{""form_processed"": 2}"
Baker Hughes,1,1,216.3,216.4,216.3,216.3,216.3,216.3,"{""skipped_by_metadata"": 1}"
BCG,4,4,100649.5,29612.6,25162.4,25162.6,26346.3,26346.3,"{""no_application_form"": 4}"
BKW,1,1,16219.4,16219.4,16219.4,16219.4,16219.4,16219.4,"{""form_processed"": 1}"
Brack,1,1,11883.2,11883.2,11883.2,11883.2,11883.2,11883.2,"{""form_processed"": 1}"
BS-Team,3,3,43726.5,52652.9,14575.5,11713.4,25213.5,25213.5,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,64134.1,101387.0,16033.5,17692.0,22976.9,22976.9,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,57607.9,63323.7,28803.9,28803.9,48322.7,48322.7,"{""form_processed"": 1, ""workflow_failed"": 1}"
CSS,2,2,26983.4,35690.8,13491.7,13491.7,18207.1,18207.1,"{""form_processed"": 2}"
DeepJudge,1,1,12277.6,12277.6,12277.6,12277.6,12277.6,12277.6,"{""form_processed"": 1}"
Destinus,1,1,7495.8,7495.9,7495.8,7495.8,7495.8,7495.8,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,13190.6,13190.7,13190.6,13190.6,13190.6,13190.6,"{""form_processed"": 1}"
EPAM,1,1,16765.2,16765.2,16765.2,16765.2,16765.2,16765.2,"{""form_processed"": 1}"
Eraneos,5,5,1021.1,23327.2,204.2,201.3,215.4,215.4,"{""skipped_by_metadata"": 5}"
