company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,11948.4,11948.4,11948.4,11948.4,11948.4,11948.4,"{""form_processed"": 1}"
Advertima Vision,1,1,3413.3,3413.3,3413.3,3413.3,3413.3,3413.3,"{""form_processed"": 1}"
aity AG,2,2,12560.8,9755.5,6280.4,6280.4,8956.5,8956.5,"{""form_processed"": 2}"
Alohi,1,1,2658.4,2658.3,2658.4,2658.4,2658.4,2658.4,"{""form_processed"": 1}"
Ansam Group,2,2,12652.2,82928.2,6326.1,6326.1,8438.2,8438.2,"{""authentication_required"": 2}"
ANYbotics,1,1,4198.4,4198.4,4198.4,4198.4,4198.4,4198.4,"{""form_processed"": 1}"
Arina,1,1,8438.8,8438.8,8438.8,8438.8,8438.8,8438.8,"{""no_application_form"": 1}"
AutoForm,2,2,16756.5,11198.8,8378.2,8378.2,8974.6,8974.6,"{""form_processed"": 2}"
Baker Hughes,1,1,216.8,216.8,216.8,216.8,216.8,216.8,"{""skipped_by_metadata"": 1}"
BCG,4,4,83731.5,22967.0,20932.9,21199.9,21399.5,21399.5,"{""no_application_form"": 4}"
BKW,1,1,14309.7,14309.7,14309.7,14309.7,14309.7,14309.7,"{""form_processed"": 1}"
Brack,1,1,11982.5,11982.5,11982.5,11982.5,11982.5,11982.5,"{""form_processed"": 1}"
BS-Team,3,3,38965.2,48721.6,12988.4,7011.5,25253.9,25253.9,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,61943.7,97034.3,15485.9,15648.5,24668.2,24668.2,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,15934.4,21851.9,7967.2,7967.2,9648.7,9648.7,"{""form_processed"": 2}"
CSS,2,2,23344.8,32601.3,11672.4,11672.4,16449.2,16449.2,"{""form_processed"": 2}"
DeepJudge,1,1,15334.0,15334.0,15334.0,15334.0,15334.0,15334.0,"{""form_processed"": 1}"
Destinus,1,1,11925.2,11925.2,11925.2,11925.2,11925.2,11925.2,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,12274.2,12274.2,12274.2,12274.2,12274.2,12274.2,"{""form_processed"": 1}"
EPAM,1,1,16077.0,16077.0,16077.0,16077.0,16077.0,16077.0,"{""form_processed"": 1}"
Eraneos,5,5,1087.2,22165.2,217.4,217.6,217.9,217.9,"{""skipped_by_metadata"": 5}"
Expleo,2,2,624.7,626.4,312.4,312.4,421.0,421.0,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,9063.4,9063.4,9063.4,9063.4,9063.4,9063.4,"{""form_processed"": 1}"
