company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,40724.4,40724.3,40724.4,40724.4,40724.4,40724.4,"{""form_processed"": 1}"
Advertima Vision,1,1,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,"{""form_processed"": 1}"
aity AG,2,2,12847.1,18771.8,6423.6,6423.6,6861.5,6861.5,"{""form_processed"": 2}"
Alohi,1,1,2193.4,2193.3,2193.4,2193.4,2193.4,2193.4,"{""form_processed"": 1}"
Ansam Group,2,2,9288.5,111486.0,4644.2,4644.2,7291.2,7291.2,"{""authentication_required"": 2}"
ANYbotics,1,1,54163.9,54163.9,54163.9,54163.9,54163.9,54163.9,"{""form_processed"": 1}"
Arina,1,1,8428.8,8428.8,8428.8,8428.8,8428.8,8428.8,"{""no_application_form"": 1}"
AutoForm,2,2,13659.5,7899.2,6829.8,6829.8,7899.1,7899.1,"{""form_processed"": 2}"
Baker Hughes,1,1,202.7,202.8,202.7,202.7,202.7,202.7,"{""skipped_by_metadata"": 1}"
BCG,4,4,165446.5,53045.6,41361.6,44018.4,53030.4,53030.4,"{""workflow_failed"": 4}"
BKW,1,1,16294.4,16294.4,16294.4,16294.4,16294.4,16294.4,"{""form_processed"": 1}"
Brack,1,1,8454.8,8454.8,8454.8,8454.8,8454.8,8454.8,"{""form_processed"": 1}"
BS-Team,3,3,25403.3,41084.5,8467.8,3701.1,18099.9,18099.9,"{""form_processed"": 3}"
Bundesverwaltung,4,4,61112.9,128067.0,15278.2,13442.3,28307.6,28307.6,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,14097.2,18642.1,7048.6,7048.6,8202.4,8202.4,"{""form_processed"": 2}"
CSS,2,2,26237.6,35407.0,13118.8,13118.8,17606.6,17606.6,"{""form_processed"": 2}"
DeepJudge,1,1,7130.3,7130.3,7130.3,7130.3,7130.3,7130.3,"{""form_processed"": 1}"
Destinus,1,1,22464.8,22464.7,22464.8,22464.8,22464.8,22464.8,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,7703.4,7703.4,7703.4,7703.4,7703.4,7703.4,"{""form_processed"": 1}"
EPAM,1,1,6910.7,6910.7,6910.7,6910.7,6910.7,6910.7,"{""no_application_form"": 1}"
Eraneos,5,5,1034.6,17616.1,206.9,202.1,217.1,217.1,"{""skipped_by_metadata"": 5}"
Expleo,2,2,618.2,634.5,309.1,309.1,400.3,400.3,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,51575.6,51575.6,51575.6,51575.6,51575.6,51575.6,"{""workflow_failed"": 1}"
finnova,2,2,35450.0,41020.4,17725.0,17725.0,27856.5,27856.5,"{""no_application_form"": 1, ""workflow_failed"": 1}"
Harmattan AI,1,1,19537.1,19537.2,19537.1,19537.1,19537.1,19537.1,"{""form_processed"": 1}"
Hoshii AG,1,1,10775.0,10775.0,10775.0,10775.0,10775.0,10775.0,"{""no_application_form"": 1}"
Julius Bär,2,2,579.9,64331.2,290.0,290.0,364.1,364.1,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,4307.8,4307.8,4307.8,4307.8,4307.8,4307.8,"{""form_processed"": 1}"
Kanton Luzern,3,3,26234.1,21222.8,8744.7,11309.7,11310.2,11310.2,"{""form_processed"": 3}"
Meier Tobler,1,1,49453.3,49453.3,49453.3,49453.3,49453.3,49453.3,"{""workflow_failed"": 1}"
Mettler Toledo,1,1,12839.3,12839.3,12839.3,12839.3,12839.3,12839.3,"{""no_application_form"": 1}"
Microservice Solutions,1,1,49467.9,49467.9,49467.9,49467.9,49467.9,49467.9,"{""workflow_failed"": 1}"
Microsoft,1,1,20252.2,20252.2,20252.2,20252.2,20252.2,20252.2,"{""no_application_form"": 1}"
Mimic,2,2,48501.9,94305.6,24251.0,24251.0,27639.0,27639.0,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,217.0,217.0,217.0,217.0,217.0,217.0,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,122603.2,76844.2,61301.6,61301.6,76844.2,76844.2,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,26773.8,26773.9,26773.8,26773.8,26773.8,26773.8,"{""no_application_form"": 1}"
NZZ,1,1,7972.4,7972.5,7972.4,7972.4,7972.4,7972.4,"{""form_processed"": 1}"
ONLU AG,1,1,22253.6,22253.6,22253.6,22253.6,22253.6,22253.6,"{""form_processed"": 1}"
Pax,1,1,5541.1,5541.2,5541.1,5541.1,5541.1,5541.1,"{""form_processed"": 1}"
Richemont,1,1,2599.1,2599.2,2599.1,2599.1,2599.1,2599.1,"{""no_application_form"": 1}"
Rivia,1,1,13544.0,13544.0,13544.0,13544.0,13544.0,13544.0,"{""form_processed"": 1}"
Roche,1,1,414.1,414.1,414.1,414.1,414.1,414.1,"{""skipped_by_metadata"": 1}"
RUAG,5,5,73374.9,56597.0,14675.0,19905.9,19923.1,19923.1,"{""form_processed"": 5}"
Salesforce,7,7,1515.2,39153.8,216.5,216.3,218.1,218.1,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,9815.3,19446.6,4907.6,4907.6,5604.4,5604.4,"{""form_processed"": 2}"
Thomson Reuters,1,1,217.6,217.7,217.6,217.6,217.6,217.6,"{""skipped_by_metadata"": 1}"
ti&m,8,8,209639.3,125595.1,26204.9,16563.2,48546.8,48546.8,"{""no_application_form"": 5, ""workflow_failed"": 3}"
Universitätsspital Zürich,1,1,8752.3,8752.2,8752.3,8752.3,8752.3,8752.3,"{""generic_form"": 1}"
Vaudoise,2,2,17167.5,23533.3,8583.8,8583.8,13157.9,13157.9,"{""form_processed"": 2}"
