company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Destinus,1,1,6647.9,6647.8,6647.9,6647.9,6647.9,6647.9,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,6430.0,6429.9,6430.0,6430.0,6430.0,6430.0,"{""form_processed"": 1}"
EPAM,1,1,10748.1,10748.1,10748.1,10748.1,10748.1,10748.1,"{""form_processed"": 1}"
Eraneos,5,5,1070.4,16230.5,214.1,217.3,218.2,218.2,"{""skipped_by_metadata"": 5}"
Expleo,2,2,614.3,616.6,307.1,307.1,398.9,398.9,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,4536.9,4536.9,4536.9,4536.9,4536.9,4536.9,"{""form_processed"": 1}"
finnova,2,2,59092.2,65298.6,29546.1,29546.1,48303.2,48303.2,"{""no_application_form"": 1, ""workflow_failed"": 1}"
Harmattan AI,1,1,2234.0,2234.0,2234.0,2234.0,2234.0,2234.0,"{""form_processed"": 1}"
Hoshii AG,1,1,10300.5,10300.5,10300.5,10300.5,10300.5,10300.5,"{""no_application_form"": 1}"
Julius Bär,2,2,432.6,36584.8,216.3,216.3,217.1,217.1,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,6943.8,6943.9,6943.8,6943.8,6943.8,6943.8,"{""form_processed"": 1}"
Kanton Luzern,3,3,15313.3,14497.3,5104.4,6434.5,6434.9,6434.9,"{""form_processed"": 3}"
Meier Tobler,1,1,13773.3,13773.2,13773.3,13773.3,13773.3,13773.3,"{""no_application_form"": 1}"
Mettler Toledo,1,1,48289.6,48289.6,48289.6,48289.6,48289.6,48289.6,"{""workflow_failed"": 1}"
Microservice Solutions,1,1,12798.4,12798.4,12798.4,12798.4,12798.4,12798.4,"{""no_application_form"": 1}"
Microsoft,1,1,13479.8,13479.9,13479.8,13479.8,13479.8,13479.8,"{""no_application_form"": 1}"
Mimic,2,2,16697.6,50088.6,8348.8,8348.8,10475.3,10475.3,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,213.8,213.8,213.8,213.8,213.8,213.8,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,86679.7,46423.1,43339.8,43339.8,46423.0,46423.0,"{""workflow_failed"": 2}"
NVIDIA,1,1,20478.2,20478.2,20478.2,20478.2,20478.2,20478.2,"{""no_application_form"": 1}"
NZZ,1,1,10495.3,10495.3,10495.3,10495.3,10495.3,10495.3,"{""form_processed"": 1}"
ONLU AG,1,1,5862.7,5862.6,5862.7,5862.7,5862.7,5862.7,"{""form_processed"": 1}"
Pax,1,1,6289.2,6289.2,6289.2,6289.2,6289.2,6289.2,"{""form_processed"": 1}"
Richemont,1,1,3129.2,3129.2,3129.2,3129.2,3129.2,3129.2,"{""no_application_form"": 1}"
Rivia,1,1,5781.6,5781.7,5781.6,5781.6,5781.6,5781.6,"{""form_processed"": 1}"
Roche,1,1,398.0,397.9,398.0,398.0,398.0,398.0,"{""skipped_by_metadata"": 1}"
RUAG,5,5,52481.5,43090.1,10496.3,12421.6,17580.5,17580.5,"{""form_processed"": 5}"
Salesforce,7,7,1462.6,26133.2,208.9,204.8,219.2,219.2,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,7483.0,16225.0,3741.5,3741.5,4081.0,4081.0,"{""form_processed"": 2}"
Thomson Reuters,1,1,216.8,216.8,216.8,216.8,216.8,216.8,"{""skipped_by_metadata"": 1}"
ti&m,8,8,58093.8,42700.7,7261.7,6731.0,11776.8,11776.8,"{""form_processed"": 1, ""no_application_form"": 7}"
Universitätsspital Zürich,1,1,8657.8,8657.7,8657.8,8657.8,8657.8,8657.8,"{""generic_form"": 1}"
Vaudoise,2,2,12145.8,16464.0,6072.9,6072.9,8219.5,8219.5,"{""form_processed"": 2}"
vlot,1,1,12050.9,12050.9,12050.9,12050.9,12050.9,12050.9,"{""no_application_form"": 1}"
Wavestone,2,2,16611.8,17314.6,8305.9,8305.9,9023.8,9023.8,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,15389.6,45523.0,3847.4,3809.7,4341.2,4341.2,"{""form_processed"": 4}"
