company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,15225.4,15225.4,15225.4,15225.4,15225.4,15225.4,"{""workflow_failed"": 1}"
Advertima Vision,1,1,15213.5,15213.5,15213.5,15213.5,15213.5,15213.5,"{""workflow_failed"": 1}"
aity AG,2,2,50394.5,64854.1,25197.2,25197.2,35161.1,35161.1,"{""workflow_failed"": 2}"
Alohi,1,1,8918.3,8918.3,8918.3,8918.3,8918.3,8918.3,"{""form_processed"": 1}"
Ansam Group,2,2,21920.3,118198.6,10960.1,10960.1,15748.5,15748.5,"{""authentication_required"": 2}"
ANYbotics,1,1,28921.8,28921.8,28921.8,28921.8,28921.8,28921.8,"{""workflow_failed"": 1}"
Arina,1,1,5431.2,5431.3,5431.2,5431.2,5431.2,5431.2,"{""no_application_form"": 1}"
AutoForm,2,2,19574.8,9974.9,9787.4,9787.4,9974.7,9974.7,"{""form_processed"": 2}"
Baker Hughes,1,1,216.1,216.1,216.1,216.1,216.1,216.1,"{""skipped_by_metadata"": 1}"
BCG,4,4,50574.6,17905.3,12643.6,11410.2,16884.9,16884.9,"{""no_application_form"": 4}"
BKW,1,1,15231.5,15231.5,15231.5,15231.5,15231.5,15231.5,"{""workflow_failed"": 1}"
Brack,1,1,18305.7,18305.8,18305.7,18305.7,18305.7,18305.7,"{""form_processed"": 1}"
BS-Team,3,3,45691.5,57722.7,15230.5,15219.4,15254.0,15254.0,"{""workflow_failed"": 3}"
Bundesverwaltung,4,4,87169.2,162210.3,21792.3,16642.9,38267.1,38267.1,"{""workflow_failed"": 4}"
Crypto Finance AG,2,2,24661.5,27645.0,12330.8,12330.8,17941.4,17941.4,"{""form_processed"": 2}"
CSS,2,2,23748.1,30004.1,11874.0,11874.0,15094.2,15094.2,"{""form_processed"": 2}"
DeepJudge,1,1,6192.0,6192.1,6192.0,6192.0,6192.0,6192.0,"{""form_processed"": 1}"
Destinus,1,1,11816.0,11816.0,11816.0,11816.0,11816.0,11816.0,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,19611.0,19611.0,19611.0,19611.0,19611.0,19611.0,"{""form_processed"": 1}"
EPAM,1,1,17999.7,17999.7,17999.7,17999.7,17999.7,17999.7,"{""form_processed"": 1}"
Eraneos,5,5,1044.5,23639.2,208.9,205.3,216.8,216.8,"{""skipped_by_metadata"": 5}"
Expleo,2,2,650.2,651.1,325.1,325.1,432.2,432.2,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,15251.4,15251.5,15251.4,15251.4,15251.4,15251.4,"{""workflow_failed"": 1}"
finnova,2,2,53485.6,81022.6,26742.8,26742.8,38245.8,38245.8,"{""workflow_failed"": 2}"
Harmattan AI,1,1,11915.4,11915.4,11915.4,11915.4,11915.4,11915.4,"{""no_application_form"": 1}"
Hoshii AG,1,1,27344.3,27344.3,27344.3,27344.3,27344.3,27344.3,"{""no_application_form"": 1}"
Julius Bär,2,2,405.9,55325.9,202.9,202.9,203.4,203.4,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,15227.1,15227.1,15227.1,15227.1,15227.1,15227.1,"{""workflow_failed"": 1}"
Kanton Luzern,3,3,23748.7,19651.9,7916.2,9377.5,9815.5,9815.5,"{""form_processed"": 3}"
Meier Tobler,1,1,15226.2,15226.3,15226.2,15226.2,15226.2,15226.2,"{""workflow_failed"": 1}"
Mettler Toledo,1,1,38279.7,38279.6,38279.7,38279.7,38279.7,38279.7,"{""workflow_failed"": 1}"
Microservice Solutions,1,1,24068.0,24068.1,24068.0,24068.0,24068.0,24068.0,"{""workflow_failed"": 1}"
Microsoft,1,1,15214.0,15214.0,15214.0,15214.0,15214.0,15214.0,"{""workflow_failed"": 1}"
Mimic,2,2,38484.7,95290.8,19242.3,19242.3,23228.5,23228.5,"{""workflow_failed"": 2}"
Monolithic Power Systems,1,1,217.3,217.4,217.3,217.3,217.3,217.3,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,86022.8,55758.5,43011.4,43011.4,55758.5,55758.5,"{""workflow_failed"": 2}"
NVIDIA,1,1,15502.9,15503.0,15502.9,15502.9,15502.9,15502.9,"{""no_application_form"": 1}"
NZZ,1,1,9443.9,9444.0,9443.9,9443.9,9443.9,9443.9,"{""form_processed"": 1}"
ONLU AG,1,1,15251.7,15251.7,15251.7,15251.7,15251.7,15251.7,"{""workflow_failed"": 1}"
Pax,1,1,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,"{""form_processed"": 1}"
Richemont,1,1,13045.0,13045.0,13045.0,13045.0,13045.0,13045.0,"{""no_application_form"": 1}"
Rivia,1,1,15208.6,15208.6,15208.6,15208.6,15208.6,15208.6,"{""workflow_failed"": 1}"
Roche,1,1,415.1,415.2,415.1,415.1,415.1,415.1,"{""skipped_by_metadata"": 1}"
RUAG,5,5,77571.1,66991.8,15514.2,18369.8,18370.4,18370.4,"{""form_processed"": 4, ""workflow_failed"": 1}"
Salesforce,7,7,1513.2,36584.3,216.2,218.1,219.3,219.3,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,17095.5,26698.3,8547.8,8547.8,9625.3,9625.3,"{""form_processed"": 2}"
Thomson Reuters,1,1,217.3,217.3,217.3,217.3,217.3,217.3,"{""skipped_by_metadata"": 1}"
ti&m,8,8,261471.9,94109.5,32684.0,38289.8,43208.4,43208.4,"{""no_application_form"": 1, ""workflow_failed"": 7}"
Universitätsspital Zürich,1,1,38279.0,38279.0,38279.0,38279.0,38279.0,38279.0,"{""workflow_failed"": 1}"
Vaudoise,2,2,15612.8,22011.4,7806.4,7806.4,10305.6,10305.6,"{""form_processed"": 2}"
vlot,1,1,4034.7,4034.7,4034.7,4034.7,4034.7,4034.7,"{""no_application_form"": 1}"
Wavestone,2,2,21304.6,19249.2,10652.3,10652.3,11533.0,11533.0,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,95729.6,109446.5,23932.4,25307.5,40838.4,40838.4,"{""form_processed"": 2, ""workflow_failed"": 2}"
