company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,12356.1,12356.1,12356.1,12356.1,12356.1,12356.1,"{""form_processed"": 1}"
Advertima Vision,1,1,2605.6,2605.6,2605.6,2605.6,2605.6,2605.6,"{""form_processed"": 1}"
aity AG,2,2,13656.1,8565.7,6828.1,6828.1,8565.6,8565.6,"{""form_processed"": 2}"
Alohi,1,1,3413.8,3413.8,3413.8,3413.8,3413.8,3413.8,"{""form_processed"": 1}"
Ansam Group,2,2,11492.8,85839.5,5746.4,5746.4,9397.8,9397.8,"{""authentication_required"": 2}"
ANYbotics,1,1,4360.1,4360.1,4360.1,4360.1,4360.1,4360.1,"{""form_processed"": 1}"
Arina,1,1,14668.5,14668.5,14668.5,14668.5,14668.5,14668.5,"{""no_application_form"": 1}"
AutoForm,2,2,16708.5,10495.1,8354.2,8354.2,10495.2,10495.2,"{""form_processed"": 2}"
Baker Hughes,1,1,215.9,215.9,215.9,215.9,215.9,215.9,"{""skipped_by_metadata"": 1}"
BCG,4,4,105873.2,29085.1,26468.3,26293.2,27009.6,27009.6,"{""no_application_form"": 4}"
BKW,1,1,48260.9,48261.0,48260.9,48260.9,48260.9,48260.9,"{""workflow_failed"": 1}"
Brack,1,1,16379.5,16379.4,16379.5,16379.5,16379.5,16379.5,"{""form_processed"": 1}"
BS-Team,3,3,66005.8,65711.9,22001.9,20873.2,25238.4,25238.4,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,67739.3,106537.4,16934.8,18902.0,24354.5,24354.5,"{""authentication_required"": 1, ""workflow_failed"": 3}"
Crypto Finance AG,2,2,17850.3,24694.0,8925.2,8925.2,11661.7,11661.7,"{""form_processed"": 2}"
CSS,2,2,35187.9,42699.5,17594.0,17594.0,23903.0,23903.0,"{""form_processed"": 1, ""workflow_failed"": 1}"
DeepJudge,1,1,10881.5,10881.5,10881.5,10881.5,10881.5,10881.5,"{""form_processed"": 1}"
Destinus,1,1,8012.7,8012.7,8012.7,8012.7,8012.7,8012.7,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,15251.3,15251.3,15251.3,15251.3,15251.3,15251.3,"{""form_processed"": 1}"
EPAM,1,1,20017.8,20017.8,20017.8,20017.8,20017.8,20017.8,"{""form_processed"": 1}"
Eraneos,5,5,1048.9,23654.3,209.8,215.7,216.2,216.2,"{""skipped_by_metadata"": 5}"
Expleo,2,2,614.2,616.0,307.1,307.1,398.1,398.1,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,8665.2,8665.1,8665.2,8665.2,8665.2,8665.2,"{""form_processed"": 1}"
finnova,2,2,28248.1,27742.3,14124.0,14124.0,18214.3,18214.3,"{""no_application_form"": 2}"
Harmattan AI,1,1,3559.6,3559.6,3559.6,3559.6,3559.6,3559.6,"{""form_processed"": 1}"
Hoshii AG,1,1,19460.7,19460.7,19460.7,19460.7,19460.7,19460.7,"{""no_application_form"": 1}"
Julius Bär,2,2,430.0,56370.2,215.0,215.0,217.8,217.8,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,8584.2,8584.2,8584.2,8584.2,8584.2,8584.2,"{""form_processed"": 1}"
Kanton Luzern,3,3,39548.5,28200.9,13182.8,17386.9,17387.5,17387.5,"{""form_processed"": 3}"
Meier Tobler,1,1,20436.5,20436.5,20436.5,20436.5,20436.5,20436.5,"{""no_application_form"": 1}"
Mettler Toledo,1,1,18838.1,18838.1,18838.1,18838.1,18838.1,18838.1,"{""no_application_form"": 1}"
Microservice Solutions,1,1,20064.9,20064.9,20064.9,20064.9,20064.9,20064.9,"{""no_application_form"": 1}"
Microsoft,1,1,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,"{""no_application_form"": 1}"
Mimic,2,2,31397.2,82455.4,15698.6,15698.6,27126.1,27126.1,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,201.8,201.8,201.8,201.8,201.8,201.8,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,53240.5,49387.7,26620.2,26620.2,40257.6,40257.6,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,24803.7,24803.7,24803.7,24803.7,24803.7,24803.7,"{""no_application_form"": 1}"
NZZ,1,1,14384.3,14384.3,14384.3,14384.3,14384.3,14384.3,"{""form_processed"": 1}"
ONLU AG,1,1,14801.9,14801.8,14801.9,14801.9,14801.9,14801.9,"{""form_processed"": 1}"
Pax,1,1,8879.7,8879.7,8879.7,8879.7,8879.7,8879.7,"{""form_processed"": 1}"
Richemont,1,1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,"{""no_application_form"": 1}"
