rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,28871.4,28608.8,0.2,28871.6,0,9F2B85C2CACAA51AEC2851E42D73DBA0,68.4,0,4790572.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,28871.3,28613.1,0.5,28871.8,1,75878E93697BC47BFE250B974FE4ACA1,68.2,0,4794268.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,workflow_failed,,41630.0,41364.7,0.9,41630.9,2,CC6A59AC908492A02140C2CA4BBF8A6D,63.4,0,906404.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,2528.5,2266.9,1.2,2529.6,3,D4DD74E7407FFFFC1D380F42A8BAC63B,63.5,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,37302.1,37045.0,1.5,37303.6,4,3824872359A85395530148EBE93F59A8,65.6,0,32226028.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,workflow_failed,,27573.8,27330.1,1.7,27575.6,5,0145E6FC4DD857E450E8BBD64B00528C,53.6,0,17952812.0
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,42986.0,42726.1,2.0,42988.0,6,606A5BFE699F3CBE2F78009A645A28D1,57.3,0,5750156.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,41237.4,40973.6,2.3,41239.7,7,25E1045D33D53021539639F82FFA8A68,69.5,0,5652900.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,42001.3,41752.3,2.6,42003.9,8,A2D4B0B01A6C40DDCCBE2B1B15A67697,67.6,0,6124248.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,2449.7,2196.6,2.9,2452.6,9,E3EF2DE203B0CC4681A8122B3CBD07FD,54.7,0,
11,Vaudoise,['Vaudoise'],,,Vaudoise_67005910,Développeur / développeuse (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,20393.0,20326.5,2456.4,22849.4,9,E3EF2DE203B0CC4681A8122B3CBD07FD,65.3,0,4255684.0
12,Expleo,['Expleo'],,,Expleo_50717,Business Analyst,True,skipped_by_metadata,declared_mode_account,62.5,2.2,2530.5,2593.0,3,D4DD74E7407FFFFC1D380F42A8BAC63B,59.9,0,
13,Salesforce,['Salesforce'],,,Salesforce_JR350958,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,61.7,3.1,2594.0,2655.7,3,D4DD74E7407FFFFC1D380F42A8BAC63B,58.1,0,
14,Salesforce,['Salesforce'],,,Salesforce_JR350960,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,62.6,2.4,2656.6,2719.2,3,D4DD74E7407FFFFC1D380F42A8BAC63B,59.9,0,
