company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,27752.3,27752.2,27752.3,27752.3,27752.3,27752.3,"{""form_processed"": 1}"
Advertima Vision,1,1,3376.2,3376.2,3376.2,3376.2,3376.2,3376.2,"{""form_processed"": 1}"
aity AG,2,2,31898.0,23626.9,15949.0,15949.0,22104.6,22104.6,"{""form_processed"": 2}"
Alohi,1,1,6949.7,6949.7,6949.7,6949.7,6949.7,6949.7,"{""form_processed"": 1}"
Ansam Group,2,2,123.6,119471.7,61.8,61.8,61.9,61.9,"{""skipped_by_skill"": 2}"
ANYbotics,1,1,48150.4,48150.4,48150.4,48150.4,48150.4,48150.4,"{""workflow_failed"": 1}"
Arina,1,1,15106.7,15106.6,15106.7,15106.7,15106.7,15106.7,"{""no_application_form"": 1}"
AutoForm,2,2,26392.0,14151.6,13196.0,13196.0,14151.6,14151.6,"{""form_processed"": 2}"
Baker Hughes,1,1,76.3,76.4,76.3,76.3,76.3,76.3,"{""skipped_by_metadata"": 1}"
BCG,4,4,110970.2,33694.1,27742.5,27844.5,28864.1,28864.1,"{""no_application_form"": 4}"
BKW,1,1,26192.8,26192.8,26192.8,26192.8,26192.8,26192.8,"{""workflow_failed"": 1}"
Brack,1,1,20182.0,20181.9,20182.0,20182.0,20182.0,20182.0,"{""form_processed"": 1}"
BS-Team,3,3,75636.0,86241.0,25212.0,25235.4,25302.5,25302.5,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,91427.2,160323.8,22856.8,19522.5,39425.3,39425.3,"{""authentication_required"": 2, ""workflow_failed"": 2}"
Crypto Finance AG,2,2,18422.5,27018.7,9211.2,9211.2,12949.1,12949.1,"{""form_processed"": 2}"
CSS,2,2,56848.1,64032.1,28424.0,28424.0,41630.0,41630.0,"{""form_processed"": 1, ""workflow_failed"": 1}"
DeepJudge,1,1,18757.1,18757.1,18757.1,18757.1,18757.1,18757.1,"{""form_processed"": 1}"
Destinus,1,1,8010.7,8010.7,8010.7,8010.7,8010.7,8010.7,"{""form_processed"": 1}"
