company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,8833.8,8833.8,8833.8,8833.8,8833.8,8833.8,"{""form_processed"": 1}"
Advertima Vision,1,1,4161.3,4161.3,4161.3,4161.3,4161.3,4161.3,"{""form_processed"": 1}"
aity AG,2,2,13987.3,9900.7,6993.6,6993.6,9900.8,9900.8,"{""form_processed"": 2}"
Alohi,1,1,2170.2,2170.2,2170.2,2170.2,2170.2,2170.2,"{""form_processed"": 1}"
Ansam Group,2,2,14792.6,78243.5,7396.3,7396.3,9402.6,9402.6,"{""authentication_required"": 2}"
ANYbotics,1,1,3606.7,3606.7,3606.7,3606.7,3606.7,3606.7,"{""form_processed"": 1}"
Arina,1,1,12066.9,12066.9,12066.9,12066.9,12066.9,12066.9,"{""no_application_form"": 1}"
AutoForm,2,2,15310.5,8900.2,7655.2,7655.2,8371.5,8371.5,"{""form_processed"": 2}"
Baker Hughes,1,1,216.0,216.0,216.0,216.0,216.0,216.0,"{""skipped_by_metadata"": 1}"
BCG,4,4,43082.5,12454.0,10770.6,10681.9,12454.0,12454.0,"{""no_application_form"": 4}"
BKW,1,1,18283.0,18283.0,18283.0,18283.0,18283.0,18283.0,"{""form_processed"": 1}"
Brack,1,1,12468.9,12468.9,12468.9,12468.9,12468.9,12468.9,"{""form_processed"": 1}"
BS-Team,3,3,39316.4,46465.1,13105.5,8452.2,25223.4,25223.4,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,74015.2,91794.1,18503.8,20880.3,26620.3,26620.3,"{""authentication_required"": 1, ""workflow_failed"": 3}"
Crypto Finance AG,2,2,16390.7,25658.0,8195.3,8195.3,9513.3,9513.3,"{""form_processed"": 2}"
CSS,2,2,26847.5,32299.9,13423.8,13423.8,18425.6,18425.6,"{""form_processed"": 2}"
DeepJudge,1,1,11183.1,11183.1,11183.1,11183.1,11183.1,11183.1,"{""form_processed"": 1}"
Destinus,1,1,5265.2,5265.2,5265.2,5265.2,5265.2,5265.2,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,14429.8,14429.8,14429.8,14429.8,14429.8,14429.8,"{""form_processed"": 1}"
EPAM,1,1,19944.9,19944.9,19944.9,19944.9,19944.9,19944.9,"{""form_processed"": 1}"
Eraneos,5,5,1076.1,18688.0,215.2,219.3,220.0,220.0,"{""skipped_by_metadata"": 5}"
Expleo,2,2,605.6,621.4,302.8,302.8,390.4,390.4,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,6900.4,6900.4,6900.4,6900.4,6900.4,6900.4,"{""form_processed"": 1}"
finnova,2,2,29616.4,28759.6,14808.2,14808.2,19916.9,19916.9,"{""no_application_form"": 2}"
Harmattan AI,1,1,3498.5,3498.5,3498.5,3498.5,3498.5,3498.5,"{""form_processed"": 1}"
Hoshii AG,1,1,24848.5,24848.5,24848.5,24848.5,24848.5,24848.5,"{""no_application_form"": 1}"
Julius Bär,2,2,433.3,46432.9,216.6,216.6,217.2,217.2,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,7849.5,7849.5,7849.5,7849.5,7849.5,7849.5,"{""form_processed"": 1}"
Kanton Luzern,3,3,23476.6,21862.5,7825.5,10020.9,10021.4,10021.4,"{""form_processed"": 3}"
Meier Tobler,1,1,15731.6,15731.6,15731.6,15731.6,15731.6,15731.6,"{""no_application_form"": 1}"
Mettler Toledo,1,1,14025.6,14025.6,14025.6,14025.6,14025.6,14025.6,"{""no_application_form"": 1}"
Microservice Solutions,1,1,20810.8,20810.8,20810.8,20810.8,20810.8,20810.8,"{""no_application_form"": 1}"
Microsoft,1,1,24992.0,24992.0,24992.0,24992.0,24992.0,24992.0,"{""no_application_form"": 1}"
Mimic,2,2,26209.0,69978.0,13104.5,13104.5,19986.0,19986.0,"{""form_processed"": 1, ""no_application_form"": 1}"
Monolithic Power Systems,1,1,215.8,215.9,215.8,215.8,215.8,215.8,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,52603.5,51745.9,26301.8,26301.8,40244.8,40244.8,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,20218.8,20218.8,20218.8,20218.8,20218.8,20218.8,"{""no_application_form"": 1}"
NZZ,1,1,12926.1,12926.1,12926.1,12926.1,12926.1,12926.1,"{""form_processed"": 1}"
ONLU AG,1,1,10439.1,10439.1,10439.1,10439.1,10439.1,10439.1,"{""form_processed"": 1}"
Pax,1,1,12173.1,12173.1,12173.1,12173.1,12173.1,12173.1,"{""form_processed"": 1}"
Richemont,1,1,3708.2,3708.3,3708.2,3708.2,3708.2,3708.2,"{""no_application_form"": 1}"
Rivia,1,1,5414.3,5414.3,5414.3,5414.3,5414.3,5414.3,"{""form_processed"": 1}"
Roche,1,1,404.1,404.1,404.1,404.1,404.1,404.1,"{""skipped_by_metadata"": 1}"
RUAG,5,5,85651.8,66782.7,17130.4,20706.3,21176.8,21176.8,"{""form_processed"": 5}"
Salesforce,7,7,1482.4,42346.0,211.8,216.7,219.4,219.4,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,13763.1,19621.2,6881.5,6881.5,8732.9,8732.9,"{""form_processed"": 2}"
Thomson Reuters,1,1,214.4,214.4,214.4,214.4,214.4,214.4,"{""skipped_by_metadata"": 1}"
ti&m,8,8,91113.3,47002.8,11389.2,10041.4,21799.4,21799.4,"{""no_application_form"": 8}"
Universitätsspital Zürich,1,1,9218.9,9218.9,9218.9,9218.9,9218.9,9218.9,"{""generic_form"": 1}"
Vaudoise,2,2,16515.1,25828.4,8257.5,8257.5,11019.9,11019.9,"{""form_processed"": 2}"
vlot,1,1,3889.2,3889.3,3889.2,3889.2,3889.2,3889.2,"{""no_application_form"": 1}"
Wavestone,2,2,17733.1,19465.9,8866.5,8866.5,10841.7,10841.7,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,30555.4,54669.7,7638.9,6977.9,12034.7,12034.7,"{""form_processed"": 4}"
