rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,24313.4,24051.9,0.3,24313.7,0,0D508101AD6DAE6A56BC8CE165244F19,71.6,0,5145316.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,24467.7,24204.5,0.5,24468.2,1,EB85E567245BEB6C02E2C4528A7653F5,71.0,0,5149064.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,37872.7,37610.1,0.9,37873.5,2,0DF38D36D6657A35CBB44CEC438513F8,69.9,0,8427728.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,2520.3,2255.8,1.1,2521.4,3,690CE47B5EE8772A90ADA251871EFE94,67.9,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,34152.0,33892.6,1.4,34153.3,4,343B96C2115C39F0AB4AC93768684CC4,68.8,0,34634444.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,no_application_form,,29900.7,29653.3,1.6,29902.3,5,48D4A358909FB9CF289DDF4978AB3DC2,60.4,0,50035612.0
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,36998.9,36731.7,1.8,37000.7,6,E6719A33A36B45E54488E0CC1B57067E,68.8,0,5657080.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,37715.5,37461.4,2.0,37717.5,7,FC2D3EB47C8EA0AA33C5C59941CE05B7,59.9,0,5657096.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,36701.7,36462.1,2.3,36704.0,8,AC36D96075E4D537DBCDEC429BC4E9F5,62.0,0,5657100.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,2488.0,2255.6,2.6,2490.6,9,5D1F5B5F13798B60D2B21BC9EBC36F28,51.5,0,
