rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,7781.0,7376.8,0.2,7781.3,0,E97C23B680B1C4E6351C87567E6CF3EB,205.4,0,5474844.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,7688.4,7289.1,0.5,7688.9,1,BCA744361EADEEE809B5E306EDC87B90,199.7,0,5476216.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,12876.4,12470.4,0.8,12877.2,2,E45BA81ECD0517A82FF5EF0E598860AA,215.0,0,3536132.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,416.2,0.0,1.1,417.3,3,29CF6DFB935CA8466312E50D2BC776FB,210.9,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,15590.4,15176.0,1.4,15591.8,4,1C4C158F57C3E2905923ED1A59376CD1,212.6,0,28067404.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,no_application_form,,13201.0,12791.8,1.7,13202.6,5,FE0FBEFECE781DEF374803492265904B,215.6,0,39489808.0
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,22915.6,22509.0,1.9,22917.5,6,A99CC938F0116F80DD0A95521129F253,208.4,0,10558988.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,21319.8,20914.2,2.1,21321.9,7,0C10A0ECE732AE8F6CC9B2BDEF9A0047,210.5,0,11320792.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,18818.3,18413.7,2.3,18820.6,8,82C1CEE4F41B89CE8D258D727DBD7A14,204.5,0,10559068.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,415.3,0.0,2.5,417.8,9,8D40AB7EA702B1A867C71140E6816A51,213.9,0,
11,Vaudoise,['Vaudoise'],,,Vaudoise_67005910,Développeur / développeuse (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,8941.2,8693.0,418.8,9360.0,3,BB768FB7F6CE1CD422EF8D6C1C44A242,196.0,0,5396980.0
12,Expleo,['Expleo'],,,Expleo_50717,Business Analyst,True,skipped_by_metadata,declared_mode_account,289.5,0.0,419.4,708.9,9,2A0AF88EA609840A1AD6BC2BF0F0A852,214.9,0,
13,Salesforce,['Salesforce'],,,Salesforce_JR350958,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,248.9,0.0,709.5,958.5,9,C5EC12126E52F19808B4B55FF1B44710,213.0,0,
14,Salesforce,['Salesforce'],,,Salesforce_JR350960,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,257.1,0.0,959.2,1216.2,9,E48559C0030CBD6AD7410CD1C0612354,192.3,0,
15,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10160647,ICT-System-Spezialist/-in Senior (1327),True,workflow_failed,,25061.9,24771.8,1217.1,26278.9,9,B285F819AEA1258B8A82EA5CB1B1EB04,206.2,0,6311456.0
16,Mimic,['Mimic'],,,Mimic_am9icG9zdDpf_w-swC05rWf8pz7dagbB,"Robotics Engineer, Model Deployment",True,no_application_form,,14227.9,13993.7,7690.0,21917.9,1,6FC75395002A60E0284C086E41A8FE98,193.1,0,49677916.0
17,Ansam Group,['Ansam Group'],,,Ansam_8232616,Responsable Applicatif,True,authentication_required,,4313.3,4067.5,7782.3,12095.6,0,C68CC07722335AADFD2FEF9EE67C3406,208.3,0,8199644.0
18,Wavestone,['Wavestone'],,,Wavestone_62655224,Consultant Agile Transformation Schweiz (all genders),True,form_processed,,10272.1,10004.5,9361.4,19633.5,3,5A06B2B171AF9FE4FA5ABA380FCB1F76,213.1,0,1874672.0
19,DeepJudge,['DeepJudge'],,,DeepJudge_6013c74a-3165-44d2-a66a-0a5a6a8f5c88,Frontend Engineer,True,form_processed,,6460.4,6204.7,12096.5,18556.9,0,49F3806DA8D5E38CF1175E094904E605,212.0,0,14903892.0
20,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_67cc89d18824,KI-Engineer / KI-Plattform-Spezialist/in (a),True,form_processed,,5344.4,5098.8,12878.2,18222.6,2,5C94691D49472142A1C5F46E343ABCDE,202.6,0,5094036.0
21,Microsoft,['Microsoft'],,,Microsoft_1970393556933021,Principal Forward Deployed Engineer - Software Engineer,True,no_application_form,,26546.2,26302.0,13203.4,39749.6,5,674CF31CDD1ADE2374DE7C8B858331A3,202.5,0,43185620.0
22,SonarSource,['SonarSource'],,,SonarSource_13148e9e-7cb4-4c19-ab5d-e1f5dc352ae0,AI Researcher - Post-Training,True,form_processed,,6558.0,6294.7,15592.7,22150.7,4,3C1BD0A917C798110994F784A15E155C,219.1,0,8312236.0
23,Julius Bär,['Julius Bär'],,,JuliusBaer_r-18971,Senior System Architect ML & AI 100% (f/m/d),True,skipped_by_metadata,declared_mode_account,256.5,0.0,18223.9,18480.4,2,97DF6027C2763BD10DEC40A4A435FCBE,214.8,0,
24,Vaudoise,['Vaudoise'],,,Vaudoise_65778086,Senior Fullstack Engineer & Technical Leader (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,6209.9,5947.9,18481.0,24690.9,2,0420F3A2F97A6D61C07C5B61B44DBF65,217.8,0,4374088.0
25,EPAM,['EPAM'],,,epam_bltlhinbqhlvbryudmk,OMS Lead Engineer,True,no_application_form,,12814.9,12569.1,18557.9,31372.8,0,7FF97FB6F499863CE7997771EDD60DC6,197.7,0,8955392.0
26,Hoshii AG,['Hoshii AG'],,,HoshiiAG_16520465,Forward-Deployed Software Engineer,True,no_application_form,,11381.2,11119.7,18821.6,30202.7,8,5059143B9B9641CEF6EE7082E3C4B5D7,206.9,0,71919636.0
27,BS-Team,['BS-Team'],,,BSTeam_37987,Expert SharePoint M365,True,form_processed,,19305.0,19026.8,19634.4,38939.4,3,0ABA878C7A3243FA97EAE007EBBD0AA3,212.0,0,18545572.0
28,Salesforce,['Salesforce'],,,Salesforce_JR350790,Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,250.3,0.0,21322.8,21573.0,7,6912C30F4FAE689B0775D5ADDAF0747C,211.9,0,
29,Thomson Reuters,['Thomson Reuters'],,,ThomsonReuters_JREQ200738,Senior Product Security Engineer,True,skipped_by_metadata,declared_mode_account,247.8,0.0,21573.7,21821.5,7,226383B1E43C2692B5840D836B347B69,204.9,0,
30,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10128744,ICT-System-Spezialist/-in Senior (1211),True,authentication_required,,15127.5,14873.0,21822.1,36949.6,7,3DCA45E7315144D3883758E52BD52DE1,206.1,0,13997972.0
31,Wavestone,['Wavestone'],,,Wavestone_64928931,Scrum Master Agile Transformation Schweiz (all genders),True,form_processed,,6998.9,6729.4,21918.7,28917.6,1,4D614AF48F653D90CBAD8D57AB7B6A4C,216.6,0,2551956.0
32,Rivia,['Rivia'],,,Rivia_am9icG9zdDovIlEPtanzFeYrUQtUf4ic,Senior Infrastructure Engineer,True,form_processed,,4859.9,4616.6,22152.1,27012.0,4,2325D71E1EBC4CAAE78E5B02EC2BE4AB,203.1,0,45882392.0
33,CSS,['CSS'],,,CSS_679e9fe7,Senior Java & Integration Engineer (w/m) 80-100%,True,form_processed,,9325.8,9067.1,22918.6,32244.4,6,8F4F394A47EB35CCD1D5CE6ED8F749B5,207.4,0,4824668.0
34,Baker Hughes,['Baker Hughes'],,,BakerHughes_R164293,Software Engineer - Embedded Software (d/f/m),True,skipped_by_metadata,declared_mode_account,267.7,0.0,24692.1,24959.8,2,CF29D8516377B0AF332D2F7B8D67D156,212.6,0,
