company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Fincons Group,1,0,50.0,50.0,50.0,50.0,50.0,50.0,"{""workflow_failed"": 1}"
finnova,2,0,107.6,163.5,53.8,53.8,57.5,57.5,"{""workflow_failed"": 2}"
Harmattan AI,1,0,49.7,49.7,49.7,49.7,49.7,49.7,"{""workflow_failed"": 1}"
Hoshii AG,1,1,10807.5,10807.5,10807.5,10807.5,10807.5,10807.5,"{""no_application_form"": 1}"
Julius Bär,2,1,233.0,29101.0,116.5,116.5,218.1,218.1,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,0,48.3,48.3,48.3,48.3,48.3,48.3,"{""workflow_failed"": 1}"
Kanton Luzern,3,3,15258.8,12679.3,5086.3,6419.8,6511.7,6511.7,"{""form_processed"": 3}"
Meier Tobler,1,0,50.2,50.2,50.2,50.2,50.2,50.2,"{""workflow_failed"": 1}"
Mettler Toledo,1,0,53.4,53.4,53.4,53.4,53.4,53.4,"{""workflow_failed"": 1}"
Microservice Solutions,1,0,49.3,49.3,49.3,49.3,49.3,49.3,"{""workflow_failed"": 1}"
Microsoft,1,1,12168.4,12168.4,12168.4,12168.4,12168.4,12168.4,"{""no_application_form"": 1}"
Mimic,2,1,6682.1,34843.3,3341.0,3341.0,6631.7,6631.7,"{""form_processed"": 1, ""workflow_failed"": 1}"
Monolithic Power Systems,1,0,13.1,13.1,13.1,13.1,13.1,13.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,0,42344.9,29906.6,21172.5,21172.5,25018.4,25018.4,"{""workflow_failed"": 2}"
NVIDIA,1,1,14677.8,14677.8,14677.8,14677.8,14677.8,14677.8,"{""no_application_form"": 1}"
NZZ,1,1,8021.5,8021.5,8021.5,8021.5,8021.5,8021.5,"{""form_processed"": 1}"
ONLU AG,1,0,49.1,49.1,49.1,49.1,49.1,49.1,"{""workflow_failed"": 1}"
Pax,1,1,5318.9,5319.0,5318.9,5318.9,5318.9,5318.9,"{""form_processed"": 1}"
Richemont,1,0,51.6,51.7,51.6,51.6,51.6,51.6,"{""workflow_failed"": 1}"
Rivia,1,1,5574.2,5574.1,5574.2,5574.2,5574.2,5574.2,"{""form_processed"": 1}"
Roche,1,1,393.7,393.7,393.7,393.7,393.7,393.7,"{""skipped_by_metadata"": 1}"
RUAG,5,3,52913.2,41157.1,10582.6,12037.7,13704.5,13704.5,"{""form_processed"": 3, ""workflow_failed"": 2}"
Salesforce,7,7,1501.8,24272.3,214.5,216.2,217.9,217.9,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,6772.6,12426.8,3386.3,3386.3,4144.7,4144.7,"{""form_processed"": 2}"
Thomson Reuters,1,1,203.9,203.8,203.9,203.9,203.9,203.9,"{""skipped_by_metadata"": 1}"
ti&m,8,1,17967.6,17826.1,2246.0,50.7,11395.2,11395.2,"{""no_application_form"": 1, ""workflow_failed"": 7}"
Universitätsspital Zürich,1,0,44.0,44.0,44.0,44.0,44.0,44.0,"{""workflow_failed"": 1}"
Vaudoise,2,2,10854.3,15133.4,5427.1,5427.1,7551.7,7551.7,"{""form_processed"": 2}"
vlot,1,1,10349.4,10349.4,10349.4,10349.4,10349.4,10349.4,"{""no_application_form"": 1}"
Wavestone,2,2,17930.9,16330.8,8965.5,8965.5,9600.4,9600.4,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,2,7172.1,19492.0,1793.0,1652.4,3822.0,3822.0,"{""form_processed"": 2, ""workflow_failed"": 2}"
