rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,8742.5,8322.6,0.3,8742.7,0,CEE27D350E73FA573A4B41F75A3C9E33,219.3,0,5492300.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,8742.1,8324.8,0.5,8742.5,1,005E0DD19D9CC6E9E0242807F70A1964,218.5,0,5499936.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,19486.3,19075.7,0.8,19487.2,2,9C61F2597D5ED4DA83B6DFA0066CDFEA,217.5,0,3560056.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,413.8,0.0,1.1,414.9,3,651A881C5F62546F3CFEAC9664094ECA,213.5,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,8353.7,7953.7,1.3,8355.0,4,3D46C10570631AA3EB16606DB947CAE7,208.3,0,15267668.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,no_application_form,,17972.4,17565.5,1.5,17973.9,5,D5F1134D68D7688AB336253F0A347E32,213.1,0,39101880.0
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,22494.8,22095.8,1.7,22496.6,6,36404E298FD3937918C253A50447CEA8,205.0,0,11336188.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,22951.0,22537.4,2.0,22953.0,7,799D7A7B862D2D5A7043F75B3323A449,213.2,0,10511240.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,22886.7,22491.5,2.3,22889.0,8,2267B5C7B9D5C83B4EB939E7198DD22D,201.2,0,11697452.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,412.5,0.0,2.5,415.1,9,FAC3C26B6F8D070D04A71DDA635C584F,214.8,0,
