company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,13326.3,13326.3,13326.3,13326.3,13326.3,13326.3,"{""form_processed"": 1}"
Advertima Vision,1,1,3700.2,3700.2,3700.2,3700.2,3700.2,3700.2,"{""form_processed"": 1}"
aity AG,2,2,34606.3,20264.2,17303.2,17303.2,20249.2,20249.2,"{""form_processed"": 2}"
Alohi,1,1,3085.7,3085.8,3085.7,3085.7,3085.7,3085.7,"{""form_processed"": 1}"
Ansam Group,2,2,13345.7,87083.9,6672.9,6672.9,9050.4,9050.4,"{""authentication_required"": 2}"
ANYbotics,1,1,4539.1,4539.1,4539.1,4539.1,4539.1,4539.1,"{""form_processed"": 1}"
Arina,1,1,11027.1,11027.0,11027.1,11027.1,11027.1,11027.1,"{""no_application_form"": 1}"
AutoForm,2,2,15834.5,9569.0,7917.2,7917.2,9553.3,9553.3,"{""form_processed"": 2}"
Baker Hughes,1,1,200.9,200.9,200.9,200.9,200.9,200.9,"{""skipped_by_metadata"": 1}"
BCG,4,4,105245.6,29697.2,26311.4,26313.2,26333.9,26333.9,"{""no_application_form"": 4}"
BKW,1,1,30154.1,30154.1,30154.1,30154.1,30154.1,30154.1,"{""workflow_failed"": 1}"
Brack,1,1,13734.3,13734.3,13734.3,13734.3,13734.3,13734.3,"{""form_processed"": 1}"
BS-Team,3,3,44628.7,54760.6,14876.2,11954.3,25228.8,25228.8,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,65935.3,101411.8,16483.8,17248.9,24454.3,24454.3,"{""authentication_required"": 2, ""workflow_failed"": 2}"
Crypto Finance AG,2,2,20397.1,25212.8,10198.5,10198.5,13310.0,13310.0,"{""form_processed"": 2}"
CSS,2,2,28181.7,34566.2,14090.8,14090.8,19122.8,19122.8,"{""form_processed"": 2}"
DeepJudge,1,1,9773.9,9774.0,9773.9,9773.9,9773.9,9773.9,"{""form_processed"": 1}"
Destinus,1,1,6854.1,6854.0,6854.1,6854.1,6854.1,6854.1,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,15321.5,15321.5,15321.5,15321.5,15321.5,15321.5,"{""form_processed"": 1}"
EPAM,1,1,14634.9,14634.9,14634.9,14634.9,14634.9,14634.9,"{""no_application_form"": 1}"
Eraneos,5,5,1076.8,22763.9,215.4,215.5,216.5,216.5,"{""skipped_by_metadata"": 5}"
Expleo,2,2,614.8,616.8,307.4,307.4,399.3,399.3,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,9748.7,9748.8,9748.7,9748.7,9748.7,9748.7,"{""form_processed"": 1}"
finnova,2,2,32635.3,32265.2,16317.6,16317.6,21466.3,21466.3,"{""form_processed"": 1, ""no_application_form"": 1}"
Harmattan AI,1,1,4145.9,4145.9,4145.9,4145.9,4145.9,4145.9,"{""form_processed"": 1}"
Hoshii AG,1,1,22250.0,22250.0,22250.0,22250.0,22250.0,22250.0,"{""no_application_form"": 1}"
Julius Bär,2,2,417.1,54293.3,208.6,208.6,217.1,217.1,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,15661.2,15661.3,15661.2,15661.2,15661.2,15661.2,"{""form_processed"": 1}"
Kanton Luzern,3,3,22746.7,20407.9,7582.2,9623.2,9623.2,9623.2,"{""form_processed"": 3}"
Meier Tobler,1,1,11649.7,11649.6,11649.7,11649.7,11649.7,11649.7,"{""no_application_form"": 1}"
Mettler Toledo,1,1,21404.9,21404.8,21404.9,21404.9,21404.9,21404.9,"{""no_application_form"": 1}"
Microservice Solutions,1,1,20243.9,20243.9,20243.9,20243.9,20243.9,20243.9,"{""no_application_form"": 1}"
Microsoft,1,1,24644.7,24644.7,24644.7,24644.7,24644.7,24644.7,"{""no_application_form"": 1}"
Mimic,2,2,31117.4,74366.7,15558.7,15558.7,25215.3,25215.3,"{""form_processed"": 1, ""workflow_failed"": 1}"
Monolithic Power Systems,1,1,198.6,198.5,198.6,198.6,198.6,198.6,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,53706.6,48893.4,26853.3,26853.3,40254.6,40254.6,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,16905.4,16905.4,16905.4,16905.4,16905.4,16905.4,"{""no_application_form"": 1}"
NZZ,1,1,12222.0,12222.0,12222.0,12222.0,12222.0,12222.0,"{""form_processed"": 1}"
ONLU AG,1,1,13807.4,13807.4,13807.4,13807.4,13807.4,13807.4,"{""form_processed"": 1}"
Pax,1,1,9870.2,9870.2,9870.2,9870.2,9870.2,9870.2,"{""form_processed"": 1}"
Richemont,1,1,5095.4,5095.4,5095.4,5095.4,5095.4,5095.4,"{""no_application_form"": 1}"
Rivia,1,1,13067.6,13067.6,13067.6,13067.6,13067.6,13067.6,"{""form_processed"": 1}"
Roche,1,1,398.2,398.2,398.2,398.2,398.2,398.2,"{""skipped_by_metadata"": 1}"
RUAG,5,5,66982.5,64181.4,13396.5,17403.9,17869.9,17869.9,"{""form_processed"": 5}"
Salesforce,7,7,1489.1,41602.4,212.7,214.0,217.4,217.4,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,13232.8,22990.9,6616.4,6616.4,8919.0,8919.0,"{""form_processed"": 2}"
Thomson Reuters,1,1,215.9,215.9,215.9,215.9,215.9,215.9,"{""skipped_by_metadata"": 1}"
ti&m,8,8,110333.6,55173.0,13791.7,13324.4,20460.8,20460.8,"{""form_processed"": 1, ""no_application_form"": 7}"
Universitätsspital Zürich,1,1,12944.8,12944.8,12944.8,12944.8,12944.8,12944.8,"{""generic_form"": 1}"
Vaudoise,2,2,17246.9,22904.8,8623.5,8623.5,12032.6,12032.6,"{""form_processed"": 2}"
vlot,1,1,4799.5,4799.6,4799.5,4799.5,4799.5,4799.5,"{""no_application_form"": 1}"
Wavestone,2,2,20958.4,22035.4,10479.2,10479.2,11507.6,11507.6,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,24213.4,60911.5,6053.4,5535.8,8687.7,8687.7,"{""form_processed"": 4}"
