company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,11821.1,11821.1,11821.1,11821.1,11821.1,11821.1,"{""form_processed"": 1}"
Advertima Vision,1,1,2995.5,2995.5,2995.5,2995.5,2995.5,2995.5,"{""form_processed"": 1}"
aity AG,2,2,14014.0,9753.7,7007.0,7007.0,9753.7,9753.7,"{""form_processed"": 2}"
Alohi,1,1,3308.5,3308.5,3308.5,3308.5,3308.5,3308.5,"{""form_processed"": 1}"
Ansam Group,2,2,9685.1,79942.6,4842.6,4842.6,7738.2,7738.2,"{""authentication_required"": 2}"
ANYbotics,1,1,4123.0,4123.0,4123.0,4123.0,4123.0,4123.0,"{""form_processed"": 1}"
Arina,1,1,9088.8,9088.8,9088.8,9088.8,9088.8,9088.8,"{""no_application_form"": 1}"
AutoForm,2,2,17971.1,9158.6,8985.5,8985.5,9158.5,9158.5,"{""form_processed"": 2}"
Baker Hughes,1,1,68.7,68.7,68.7,68.7,68.7,68.7,"{""skipped_by_metadata"": 1}"
BCG,4,4,103538.1,27629.7,25884.5,26146.6,26159.8,26159.8,"{""no_application_form"": 3, ""workflow_failed"": 1}"
BKW,1,1,18814.9,18814.9,18814.9,18814.9,18814.9,18814.9,"{""form_processed"": 1}"
Brack,1,1,11552.8,11552.8,11552.8,11552.8,11552.8,11552.8,"{""form_processed"": 1}"
BS-Team,3,3,36680.9,48571.4,12227.0,6775.6,25296.6,25296.6,"{""form_processed"": 3}"
Bundesverwaltung,4,4,79923.1,115093.6,19980.8,21444.8,27114.8,27114.8,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,18308.5,21803.6,9154.2,9154.2,11769.4,11769.4,"{""form_processed"": 2}"
CSS,2,2,25009.9,31754.7,12505.0,12505.0,17909.5,17909.5,"{""form_processed"": 2}"
DeepJudge,1,1,11102.7,11102.8,11102.7,11102.7,11102.7,11102.7,"{""form_processed"": 1}"
Destinus,1,1,8021.1,8021.1,8021.1,8021.1,8021.1,8021.1,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,14921.1,14921.1,14921.1,14921.1,14921.1,14921.1,"{""form_processed"": 1}"
EPAM,1,1,14530.8,14530.8,14530.8,14530.8,14530.8,14530.8,"{""form_processed"": 1}"
Eraneos,5,5,337.0,23224.3,67.4,61.8,76.8,76.8,"{""skipped_by_metadata"": 5}"
Expleo,2,2,323.0,325.2,161.5,161.5,247.3,247.3,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,8665.9,8665.9,8665.9,8665.9,8665.9,8665.9,"{""form_processed"": 1}"
finnova,2,2,23599.5,25266.6,11799.8,11799.8,14790.7,14790.7,"{""form_processed"": 1, ""no_application_form"": 1}"
Harmattan AI,1,1,1488.4,1488.3,1488.4,1488.4,1488.4,1488.4,"{""form_processed"": 1}"
Hoshii AG,1,1,15699.5,15699.4,15699.5,15699.5,15699.5,15699.5,"{""no_application_form"": 1}"
