company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,12698.7,12698.7,12698.7,12698.7,12698.7,12698.7,"{""form_processed"": 1}"
Advertima Vision,1,1,7557.6,7557.6,7557.6,7557.6,7557.6,7557.6,"{""form_processed"": 1}"
aity AG,2,2,29658.2,25266.1,14829.1,14829.1,20612.1,20612.1,"{""form_processed"": 2}"
Alohi,1,1,3312.2,3312.2,3312.2,3312.2,3312.2,3312.2,"{""form_processed"": 1}"
Ansam Group,2,2,17796.8,73693.4,8898.4,8898.4,10872.6,10872.6,"{""authentication_required"": 2}"
ANYbotics,1,1,4778.7,4778.7,4778.7,4778.7,4778.7,4778.7,"{""form_processed"": 1}"
Arina,1,1,10736.4,10736.5,10736.4,10736.4,10736.4,10736.4,"{""no_application_form"": 1}"
AutoForm,2,2,22267.0,11149.0,11133.5,11133.5,11148.9,11148.9,"{""form_processed"": 2}"
Baker Hughes,1,1,217.4,217.5,217.4,217.4,217.4,217.4,"{""skipped_by_metadata"": 1}"
BCG,4,4,114247.2,31254.0,28561.8,28996.2,31254.1,31254.1,"{""no_application_form"": 4}"
BKW,1,1,38096.3,38096.4,38096.3,38096.3,38096.3,38096.3,"{""workflow_failed"": 1}"
Brack,1,1,13419.8,13419.8,13419.8,13419.8,13419.8,13419.8,"{""form_processed"": 1}"
BS-Team,3,3,50446.9,44260.7,16815.6,14340.8,25233.1,25233.1,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,83310.5,90887.8,20827.6,21094.3,22772.2,22772.2,"{""authentication_required"": 1, ""workflow_failed"": 3}"
Crypto Finance AG,2,2,15292.8,15294.2,7646.4,7646.4,10285.3,10285.3,"{""form_processed"": 2}"
CSS,2,2,27237.0,25726.8,13618.5,13618.5,20360.2,20360.2,"{""form_processed"": 2}"
DeepJudge,1,1,5712.5,5712.4,5712.5,5712.5,5712.5,5712.5,"{""form_processed"": 1}"
Destinus,1,1,3027.4,3027.4,3027.4,3027.4,3027.4,3027.4,"{""no_application_form"": 1}"
Digital Wave Finance AG,1,1,12171.0,12171.0,12171.0,12171.0,12171.0,12171.0,"{""form_processed"": 1}"
EPAM,1,1,17461.6,17461.6,17461.6,17461.6,17461.6,17461.6,"{""form_processed"": 1}"
Eraneos,5,5,1065.6,15094.4,213.1,214.8,217.8,217.8,"{""skipped_by_metadata"": 5}"
Expleo,2,2,929.0,480.9,464.5,464.5,480.9,480.9,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,9244.6,9244.6,9244.6,9244.6,9244.6,9244.6,"{""form_processed"": 1}"
finnova,2,2,41509.8,34678.2,20754.9,20754.9,25145.7,25145.7,"{""no_application_form"": 2}"
Harmattan AI,1,1,4074.0,4074.1,4074.0,4074.0,4074.0,4074.0,"{""form_processed"": 1}"
Hoshii AG,1,1,18414.8,18414.8,18414.8,18414.8,18414.8,18414.8,"{""no_application_form"": 1}"
Julius Bär,2,2,417.7,40352.2,208.9,208.9,216.4,216.4,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,19549.1,19549.1,19549.1,19549.1,19549.1,19549.1,"{""form_processed"": 1}"
Kanton Luzern,3,3,23413.7,9806.6,7804.6,9120.4,9245.4,9245.4,"{""form_processed"": 3}"
Meier Tobler,1,1,48297.4,48297.4,48297.4,48297.4,48297.4,48297.4,"{""workflow_failed"": 1}"
Mettler Toledo,1,1,31769.2,31769.1,31769.2,31769.2,31769.2,31769.2,"{""no_application_form"": 1}"
Microservice Solutions,1,1,48283.2,48283.2,48283.2,48283.2,48283.2,48283.2,"{""workflow_failed"": 1}"
Microsoft,1,1,21806.9,21807.0,21806.9,21806.9,21806.9,21806.9,"{""no_application_form"": 1}"
Mimic,2,2,27565.8,56174.7,13782.9,13782.9,21066.4,21066.4,"{""form_processed"": 1, ""no_application_form"": 1}"
Monolithic Power Systems,1,1,196.9,196.9,196.9,196.9,196.9,196.9,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,40676.7,22563.8,20338.3,20338.3,22563.8,22563.8,"{""workflow_failed"": 2}"
NVIDIA,1,1,18926.1,18926.1,18926.1,18926.1,18926.1,18926.1,"{""no_application_form"": 1}"
NZZ,1,1,13739.1,13739.2,13739.1,13739.1,13739.1,13739.1,"{""form_processed"": 1}"
ONLU AG,1,1,13629.4,13629.4,13629.4,13629.4,13629.4,13629.4,"{""form_processed"": 1}"
Pax,1,1,8237.1,8237.2,8237.1,8237.1,8237.1,8237.1,"{""form_processed"": 1}"
Richemont,1,1,5297.2,5297.2,5297.2,5297.2,5297.2,5297.2,"{""no_application_form"": 1}"
Rivia,1,1,8025.7,8025.6,8025.7,8025.7,8025.7,8025.7,"{""form_processed"": 1}"
Roche,1,1,464.6,464.7,464.6,464.6,464.6,464.6,"{""skipped_by_metadata"": 1}"
RUAG,5,5,69686.2,43083.3,13937.2,18847.2,18894.9,18894.9,"{""form_processed"": 5}"
Salesforce,7,7,2006.4,28435.9,286.6,217.6,478.2,478.2,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,12657.9,20922.3,6329.0,6329.0,6606.3,6606.3,"{""form_processed"": 2}"
Thomson Reuters,1,1,203.2,203.2,203.2,203.2,203.2,203.2,"{""skipped_by_metadata"": 1}"
ti&m,8,8,136145.4,50027.2,17018.2,17041.1,19633.2,19633.2,"{""form_processed"": 1, ""no_application_form"": 7}"
Universitätsspital Zürich,1,1,21125.8,21125.8,21125.8,21125.8,21125.8,21125.8,"{""generic_form"": 1}"
Vaudoise,2,2,14548.0,13678.4,7274.0,7274.0,10114.5,10114.5,"{""form_processed"": 2}"
vlot,1,1,4756.7,4756.8,4756.7,4756.7,4756.7,4756.7,"{""no_application_form"": 1}"
Wavestone,2,2,22654.1,23697.8,11327.0,11327.0,11919.7,11919.7,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,22340.7,43344.6,5585.2,5506.1,6499.7,6499.7,"{""form_processed"": 4}"
