company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,8487.8,8487.9,8487.8,8487.8,8487.8,8487.8,"{""form_processed"": 1}"
Advertima Vision,1,1,2610.0,2610.0,2610.0,2610.0,2610.0,2610.0,"{""form_processed"": 1}"
aity AG,2,2,9847.4,8040.6,4923.7,4923.7,6152.0,6152.0,"{""form_processed"": 2}"
Alohi,1,1,2805.7,2805.7,2805.7,2805.7,2805.7,2805.7,"{""form_processed"": 1}"
Ansam Group,2,2,57585.8,119555.5,28792.9,28792.9,48292.2,48292.2,"{""authentication_required"": 1, ""workflow_failed"": 1}"
ANYbotics,1,1,4258.4,4258.4,4258.4,4258.4,4258.4,4258.4,"{""form_processed"": 1}"
Arina,1,1,12702.7,12702.7,12702.7,12702.7,12702.7,12702.7,"{""no_application_form"": 1}"
AutoForm,2,2,10743.2,7896.9,5371.6,5371.6,6385.4,6385.4,"{""form_processed"": 2}"
Baker Hughes,1,1,215.3,215.3,215.3,215.3,215.3,215.3,"{""skipped_by_metadata"": 1}"
BCG,4,4,100144.2,40936.6,25036.0,25059.0,40269.7,40269.7,"{""no_application_form"": 2, ""workflow_failed"": 2}"
BKW,1,1,16991.9,16991.9,16991.9,16991.9,16991.9,16991.9,"{""form_processed"": 1}"
Brack,1,1,7863.8,7863.8,7863.8,7863.8,7863.8,7863.8,"{""form_processed"": 1}"
BS-Team,3,3,34572.5,41762.9,11524.2,4756.2,25373.2,25373.2,"{""form_processed"": 3}"
Bundesverwaltung,4,4,97815.0,131392.3,24453.8,21223.4,48285.7,48285.7,"{""authentication_required"": 2, ""workflow_failed"": 2}"
Crypto Finance AG,2,2,11421.2,16742.1,5710.6,5710.6,5765.4,5765.4,"{""form_processed"": 2}"
CSS,2,2,31480.5,38480.8,15740.2,15740.2,19722.6,19722.6,"{""form_processed"": 2}"
DeepJudge,1,1,10689.1,10689.1,10689.1,10689.1,10689.1,10689.1,"{""form_processed"": 1}"
Destinus,1,1,7341.8,7341.8,7341.8,7341.8,7341.8,7341.8,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,7239.5,7239.5,7239.5,7239.5,7239.5,7239.5,"{""form_processed"": 1}"
EPAM,1,1,15297.4,15297.4,15297.4,15297.4,15297.4,15297.4,"{""no_application_form"": 1}"
Eraneos,5,5,1047.7,16562.3,209.5,214.6,215.9,215.9,"{""skipped_by_metadata"": 5}"
Expleo,2,2,646.4,648.8,323.2,323.2,429.5,429.5,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,5042.8,5042.8,5042.8,5042.8,5042.8,5042.8,"{""form_processed"": 1}"
finnova,2,2,15719.4,21983.7,7859.7,7859.7,8464.1,8464.1,"{""no_application_form"": 2}"
Harmattan AI,1,1,2292.9,2292.9,2292.9,2292.9,2292.9,2292.9,"{""form_processed"": 1}"
Hoshii AG,1,1,21616.0,21616.0,21616.0,21616.0,21616.0,21616.0,"{""no_application_form"": 1}"
Julius Bär,2,2,431.5,46665.3,215.8,215.8,215.9,215.9,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,48277.2,48277.2,48277.2,48277.2,48277.2,48277.2,"{""workflow_failed"": 1}"
Kanton Luzern,3,3,25565.5,22704.4,8521.8,10658.7,10893.6,10893.6,"{""form_processed"": 3}"
Meier Tobler,1,1,12975.0,12974.9,12975.0,12975.0,12975.0,12975.0,"{""no_application_form"": 1}"
Mettler Toledo,1,1,14248.3,14248.3,14248.3,14248.3,14248.3,14248.3,"{""no_application_form"": 1}"
Microservice Solutions,1,1,13300.3,13300.3,13300.3,13300.3,13300.3,13300.3,"{""no_application_form"": 1}"
Microsoft,1,1,24199.9,24199.9,24199.9,24199.9,24199.9,24199.9,"{""no_application_form"": 1}"
Mimic,2,2,36028.4,64062.6,18014.2,18014.2,29768.9,29768.9,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,217.6,217.5,217.6,217.6,217.6,217.6,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,80545.1,46468.2,40272.6,40272.6,40274.6,40274.6,"{""workflow_failed"": 2}"
NVIDIA,1,1,18688.4,18688.4,18688.4,18688.4,18688.4,18688.4,"{""no_application_form"": 1}"
NZZ,1,1,9301.7,9301.7,9301.7,9301.7,9301.7,9301.7,"{""form_processed"": 1}"
ONLU AG,1,1,6600.8,6600.8,6600.8,6600.8,6600.8,6600.8,"{""form_processed"": 1}"
Pax,1,1,6505.4,6505.4,6505.4,6505.4,6505.4,6505.4,"{""form_processed"": 1}"
Richemont,1,1,3723.6,3723.6,3723.6,3723.6,3723.6,3723.6,"{""no_application_form"": 1}"
Rivia,1,1,14081.9,14081.9,14081.9,14081.9,14081.9,14081.9,"{""form_processed"": 1}"
Roche,1,1,427.8,427.8,427.8,427.8,427.8,427.8,"{""skipped_by_metadata"": 1}"
RUAG,5,5,74949.1,59273.5,14989.8,20387.9,21402.7,21402.7,"{""form_processed"": 5}"
Salesforce,7,7,1445.1,42589.9,206.4,202.9,217.4,217.4,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,12153.1,22440.8,6076.6,6076.6,8006.0,8006.0,"{""form_processed"": 2}"
Thomson Reuters,1,1,204.4,204.4,204.4,204.4,204.4,204.4,"{""skipped_by_metadata"": 1}"
ti&m,8,8,58562.3,42820.1,7320.3,5923.8,17125.7,17125.7,"{""no_application_form"": 8}"
Universitätsspital Zürich,1,1,4927.1,4927.0,4927.1,4927.1,4927.1,4927.1,"{""generic_form"": 1}"
Vaudoise,2,2,20288.7,26290.1,10144.4,10144.4,14099.2,14099.2,"{""form_processed"": 2}"
vlot,1,1,11828.2,11828.1,11828.2,11828.2,11828.2,11828.2,"{""no_application_form"": 1}"
Wavestone,2,2,19180.7,20121.1,9590.4,9590.4,12451.7,12451.7,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,18666.8,48206.8,4666.7,3855.9,7846.1,7846.1,"{""form_processed"": 4}"
