company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,9811.7,9811.7,9811.7,9811.7,9811.7,9811.7,"{""form_processed"": 1}"
Advertima Vision,1,1,3686.2,3686.2,3686.2,3686.2,3686.2,3686.2,"{""form_processed"": 1}"
aity AG,2,2,21368.0,13917.6,10684.0,10684.0,13917.6,13917.6,"{""form_processed"": 2}"
Alohi,1,1,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,"{""form_processed"": 1}"
Ansam Group,2,2,56548.0,128561.7,28274.0,28274.0,48292.1,48292.1,"{""authentication_required"": 1, ""workflow_failed"": 1}"
ANYbotics,1,1,4067.3,4067.3,4067.3,4067.3,4067.3,4067.3,"{""form_processed"": 1}"
Arina,1,1,11719.0,11719.0,11719.0,11719.0,11719.0,11719.0,"{""no_application_form"": 1}"
AutoForm,2,2,19782.5,12255.1,9891.2,9891.2,12255.2,12255.2,"{""form_processed"": 2}"
Baker Hughes,1,1,200.4,200.3,200.4,200.4,200.4,200.4,"{""skipped_by_metadata"": 1}"
BCG,4,4,62540.1,17373.7,15635.0,15614.1,17373.6,17373.6,"{""no_application_form"": 4}"
BKW,1,1,20054.4,20054.4,20054.4,20054.4,20054.4,20054.4,"{""form_processed"": 1}"
Brack,1,1,16869.1,16869.1,16869.1,16869.1,16869.1,16869.1,"{""form_processed"": 1}"
BS-Team,3,3,38542.8,48369.8,12847.6,8496.1,25240.2,25240.2,"{""form_processed"": 2, ""workflow_failed"": 1}"
Bundesverwaltung,4,4,56299.6,97507.1,14074.9,12902.1,23656.6,23656.6,"{""authentication_required"": 3, ""workflow_failed"": 1}"
Crypto Finance AG,2,2,13960.9,22673.8,6980.5,6980.5,7384.8,7384.8,"{""form_processed"": 2}"
CSS,2,2,27921.1,34183.8,13960.5,13960.5,19215.0,19215.0,"{""form_processed"": 2}"
DeepJudge,1,1,14105.3,14105.3,14105.3,14105.3,14105.3,14105.3,"{""form_processed"": 1}"
Destinus,1,1,6982.4,6982.4,6982.4,6982.4,6982.4,6982.4,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,12309.4,12309.4,12309.4,12309.4,12309.4,12309.4,"{""form_processed"": 1}"
EPAM,1,1,18446.1,18446.1,18446.1,18446.1,18446.1,18446.1,"{""form_processed"": 1}"
Eraneos,5,5,1059.2,19472.9,211.8,214.0,219.0,219.0,"{""skipped_by_metadata"": 5}"
Expleo,2,2,654.3,656.2,327.1,327.1,438.3,438.3,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,6667.5,6667.5,6667.5,6667.5,6667.5,6667.5,"{""form_processed"": 1}"
finnova,2,2,27485.1,30365.8,13742.5,13742.5,17424.2,17424.2,"{""no_application_form"": 2}"
Harmattan AI,1,1,3524.3,3524.3,3524.3,3524.3,3524.3,3524.3,"{""form_processed"": 1}"
Hoshii AG,1,1,23637.1,23637.1,23637.1,23637.1,23637.1,23637.1,"{""no_application_form"": 1}"
Julius Bär,2,2,433.7,50137.0,216.8,216.8,217.5,217.5,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,11138.8,11138.8,11138.8,11138.8,11138.8,11138.8,"{""form_processed"": 1}"
Kanton Luzern,3,3,20819.1,20389.3,6939.7,8689.2,8689.8,8689.8,"{""form_processed"": 3}"
Meier Tobler,1,1,23480.2,23480.2,23480.2,23480.2,23480.2,23480.2,"{""no_application_form"": 1}"
Mettler Toledo,1,1,19894.0,19893.9,19894.0,19894.0,19894.0,19894.0,"{""no_application_form"": 1}"
Microservice Solutions,1,1,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,"{""no_application_form"": 1}"
Microsoft,1,1,24045.5,24045.5,24045.5,24045.5,24045.5,24045.5,"{""no_application_form"": 1}"
Mimic,2,2,32234.7,67440.1,16117.4,16117.4,26586.0,26586.0,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,218.1,218.1,218.1,218.1,218.1,218.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,90017.0,49753.4,45008.5,45008.5,49753.4,49753.4,"{""workflow_failed"": 2}"
NVIDIA,1,1,18052.7,18052.7,18052.7,18052.7,18052.7,18052.7,"{""no_application_form"": 1}"
