company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
adesso,1,1,11127.1,11127.1,11127.1,11127.1,11127.1,11127.1,"{""form_processed"": 1}"
Advertima Vision,1,1,6881.6,6881.6,6881.6,6881.6,6881.6,6881.6,"{""form_processed"": 1}"
aity AG,2,2,68728.0,68665.9,34364.0,34364.0,58710.1,58710.1,"{""form_processed"": 1, ""workflow_failed"": 1}"
Alohi,1,1,2375.4,2375.4,2375.4,2375.4,2375.4,2375.4,"{""form_processed"": 1}"
Ansam Group,2,2,11673.8,67089.5,5836.9,5836.9,5970.1,5970.1,"{""authentication_required"": 2}"
ANYbotics,1,1,4601.3,4601.3,4601.3,4601.3,4601.3,4601.3,"{""form_processed"": 1}"
Arina,1,1,9509.6,9509.6,9509.6,9509.6,9509.6,9509.6,"{""no_application_form"": 1}"
AutoForm,2,2,9814.3,5735.6,4907.1,4907.1,5735.6,5735.6,"{""form_processed"": 2}"
Baker Hughes,1,1,200.4,200.4,200.4,200.4,200.4,200.4,"{""skipped_by_metadata"": 1}"
BCG,4,4,73672.1,44924.5,18418.0,10650.0,42260.7,42260.7,"{""no_application_form"": 3, ""workflow_failed"": 1}"
BKW,1,1,19025.3,19025.2,19025.3,19025.3,19025.3,19025.3,"{""form_processed"": 1}"
Brack,1,1,13151.8,13151.8,13151.8,13151.8,13151.8,13151.8,"{""form_processed"": 1}"
BS-Team,3,3,21101.9,32214.5,7034.0,5016.4,11277.6,11277.6,"{""form_processed"": 3}"
Bundesverwaltung,4,4,43899.7,82551.2,10974.9,7347.7,23331.0,23331.0,"{""authentication_required"": 4}"
Crypto Finance AG,2,2,14142.8,19645.5,7071.4,7071.4,7915.0,7915.0,"{""form_processed"": 2}"
CSS,2,2,25837.2,31183.2,12918.6,12918.6,17254.0,17254.0,"{""form_processed"": 2}"
DeepJudge,1,1,4959.8,4959.8,4959.8,4959.8,4959.8,4959.8,"{""form_processed"": 1}"
Destinus,1,1,7395.3,7395.3,7395.3,7395.3,7395.3,7395.3,"{""form_processed"": 1}"
Digital Wave Finance AG,1,1,7539.8,7539.8,7539.8,7539.8,7539.8,7539.8,"{""form_processed"": 1}"
EPAM,1,1,8871.7,8871.7,8871.7,8871.7,8871.7,8871.7,"{""form_processed"": 1}"
Eraneos,5,5,1034.4,15891.8,206.9,204.0,215.6,215.6,"{""skipped_by_metadata"": 5}"
Expleo,2,2,664.4,1306.1,332.2,332.2,455.3,455.3,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,5084.9,5084.9,5084.9,5084.9,5084.9,5084.9,"{""form_processed"": 1}"
finnova,2,2,61440.6,70781.9,30720.3,30720.3,48976.1,48976.1,"{""no_application_form"": 1, ""workflow_failed"": 1}"
Harmattan AI,1,1,3751.4,3751.4,3751.4,3751.4,3751.4,3751.4,"{""form_processed"": 1}"
Hoshii AG,1,1,9765.5,9765.5,9765.5,9765.5,9765.5,9765.5,"{""no_application_form"": 1}"
Julius Bär,2,2,416.3,36133.1,208.2,208.2,215.8,215.8,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,10236.0,10236.0,10236.0,10236.0,10236.0,10236.0,"{""form_processed"": 1}"
Kanton Luzern,3,3,26512.2,20886.8,8837.4,11417.8,11418.3,11418.3,"{""form_processed"": 3}"
Meier Tobler,1,1,16995.1,16995.2,16995.1,16995.1,16995.1,16995.1,"{""no_application_form"": 1}"
Mettler Toledo,1,1,15568.1,15568.1,15568.1,15568.1,15568.1,15568.1,"{""no_application_form"": 1}"
Microservice Solutions,1,1,16175.8,16175.8,16175.8,16175.8,16175.8,16175.8,"{""no_application_form"": 1}"
Microsoft,1,1,12491.4,12491.4,12491.4,12491.4,12491.4,12491.4,"{""no_application_form"": 1}"
Mimic,2,2,17154.7,49879.4,8577.4,8577.4,11796.7,11796.7,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,212.9,212.9,212.9,212.9,212.9,212.9,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,91661.6,50319.0,45830.8,45830.8,50319.0,50319.0,"{""workflow_failed"": 2}"
NVIDIA,1,1,22544.4,22544.4,22544.4,22544.4,22544.4,22544.4,"{""no_application_form"": 1}"
NZZ,1,1,8803.1,8803.1,8803.1,8803.1,8803.1,8803.1,"{""form_processed"": 1}"
ONLU AG,1,1,3019.7,3019.8,3019.7,3019.7,3019.7,3019.7,"{""form_processed"": 1}"
Pax,1,1,6467.4,6467.3,6467.4,6467.4,6467.4,6467.4,"{""form_processed"": 1}"
Richemont,1,1,3228.8,3228.8,3228.8,3228.8,3228.8,3228.8,"{""no_application_form"": 1}"
Rivia,1,1,6685.0,6684.9,6685.0,6685.0,6685.0,6685.0,"{""form_processed"": 1}"
Roche,1,1,476.6,476.6,476.6,476.6,476.6,476.6,"{""skipped_by_metadata"": 1}"
RUAG,5,5,69269.2,51289.4,13853.8,17206.1,21579.7,21579.7,"{""form_processed"": 5}"
Salesforce,7,7,1515.4,31527.7,216.5,216.4,218.0,218.0,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,11187.6,18497.1,5593.8,5593.8,6655.8,6655.8,"{""form_processed"": 2}"
Thomson Reuters,1,1,215.4,215.3,215.4,215.4,215.4,215.4,"{""skipped_by_metadata"": 1}"
ti&m,8,8,66332.2,43317.0,8291.5,7852.8,12604.1,12604.1,"{""form_processed"": 2, ""no_application_form"": 6}"
Universitätsspital Zürich,1,1,7875.1,7875.0,7875.1,7875.1,7875.1,7875.1,"{""generic_form"": 1}"
Vaudoise,2,2,15117.6,20080.1,7558.8,7558.8,11572.5,11572.5,"{""form_processed"": 2}"
vlot,1,1,11925.3,11925.3,11925.3,11925.3,11925.3,11925.3,"{""no_application_form"": 1}"
Wavestone,2,2,21257.3,20675.2,10628.7,10628.7,10671.6,10671.6,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,23829.2,51148.5,5957.3,5360.9,9723.2,9723.2,"{""form_processed"": 4}"
